grid_id,iso3,year,dmsp_stable_lights
ARG_63,ARG,1992,0.452027825173914
ARG_64,ARG,1992,0
ARG_65,ARG,1992,0
ARG_261,ARG,1992,0.105108055009808
ARG_262,ARG,1992,0.000712701932214353
ARG_263,ARG,1992,0.318539516951963
ARG_264,ARG,1992,4.25603864734295
ARG_462,ARG,1992,0
ARG_463,ARG,1992,0
ARG_464,ARG,1992,0.0116136396062225
ARG_465,ARG,1992,0.0147620954530462
ARG_466,ARG,1992,0.0586842671640651
ARG_664,ARG,1992,0.00261559056739707
ARG_665,ARG,1992,0.210513721678087
ARG_666,ARG,1992,0.383223471629738
ARG_667,ARG,1992,0.0166907067793098
ARG_865,ARG,1992,0.037733221943736
ARG_866,ARG,1992,0
ARG_867,ARG,1992,0.000436470203114696
ARG_868,ARG,1992,0.201427546873369
ARG_869,ARG,1992,0.00298715523250056
ARG_1066,ARG,1992,0.115259069498417
ARG_1067,ARG,1992,0.0432590665149024
ARG_1068,ARG,1992,0.00341556591556495
ARG_1069,ARG,1992,0.0225099502898403
ARG_1070,ARG,1992,0.0500793625085056
ARG_1071,ARG,1992,0.297810033104143
ARG_1267,ARG,1992,0.00435377086931473
ARG_1268,ARG,1992,0.158710435731672
ARG_1269,ARG,1992,0.741187678628082
ARG_1270,ARG,1992,0.0469990473166131
ARG_1271,ARG,1992,0.0353454789690201
ARG_1272,ARG,1992,0.456389934614638
ARG_1273,ARG,1992,0.265180586907434
ARG_1274,ARG,1992,0.514449138285449
ARG_1275,ARG,1992,5.99363978028346
ARG_1468,ARG,1992,0.00897991335171341
ARG_1469,ARG,1992,0.553942306018507
ARG_1470,ARG,1992,0.00509604754007774
ARG_1471,ARG,1992,0.00995024875622167
ARG_1472,ARG,1992,0.205154460256872
ARG_1473,ARG,1992,0.23082504145935
ARG_1474,ARG,1992,0.39048941339813
ARG_1475,ARG,1992,0.296140823659416
ARG_1476,ARG,1992,0.694082477387692
ARG_1669,ARG,1992,0
ARG_1670,ARG,1992,0.12359376726704
ARG_1671,ARG,1992,0.230973122934746
ARG_1672,ARG,1992,0.266230782823829
ARG_1673,ARG,1992,0.21004793183026
ARG_1674,ARG,1992,0.414066089414961
ARG_1675,ARG,1992,0.954518018817475
ARG_1676,ARG,1992,8.72099263833031
ARG_1677,ARG,1992,0.925429409300355
ARG_1870,ARG,1992,0
ARG_1871,ARG,1992,0.755698780175035
ARG_1872,ARG,1992,0.449826612683664
ARG_1873,ARG,1992,0.137311861144882
ARG_1874,ARG,1992,1.68709530323805
ARG_1875,ARG,1992,0.60295933188093
ARG_1876,ARG,1992,1.91339717282278
ARG_1877,ARG,1992,0.44121338467102
ARG_2072,ARG,1992,0.013375237538369
ARG_2073,ARG,1992,0.144225048341552
ARG_2074,ARG,1992,0.0564852000595011
ARG_2075,ARG,1992,0.156775940973161
ARG_2076,ARG,1992,0.141677822400751
ARG_2077,ARG,1992,0.19635752311574
ARG_2078,ARG,1992,0.174469593775099
ARG_2079,ARG,1992,0.376757824187644
ARG_2273,ARG,1992,0.000955754202507265
ARG_2274,ARG,1992,0.0379322241815663
ARG_2275,ARG,1992,0.52272340747175
ARG_2276,ARG,1992,0.290593260560114
ARG_2277,ARG,1992,0.0378510147775722
ARG_2278,ARG,1992,0.123834836260153
ARG_2279,ARG,1992,0.622890457195261
ARG_2280,ARG,1992,0.0987186332087605
ARG_2281,ARG,1992,0.756413219320501
ARG_2282,ARG,1992,0.0556718292172452
ARG_2475,ARG,1992,0
ARG_2476,ARG,1992,0.521602151570776
ARG_2477,ARG,1992,0.0606388111550775
ARG_2478,ARG,1992,0.00889426771169429
ARG_2479,ARG,1992,0.0823313712245406
ARG_2480,ARG,1992,0.159839858800211
ARG_2481,ARG,1992,2.80026809651468
ARG_2482,ARG,1992,0.605906426280292
ARG_2483,ARG,1992,0.109752137677236
ARG_2676,ARG,1992,0
ARG_2677,ARG,1992,0.404926551023399
ARG_2678,ARG,1992,0.341006770680026
ARG_2679,ARG,1992,0.0657821430782442
ARG_2680,ARG,1992,0.0127605611476624
ARG_2681,ARG,1992,0
ARG_2877,ARG,1992,0
ARG_2878,ARG,1992,0.0213472267047796
ARG_2879,ARG,1992,0.650687209044607
ARG_2880,ARG,1992,0
ARM_9371,ARM,1992,2.25145619035799
ARM_9372,ARM,1992,0.405605549306247
ARM_9373,ARM,1992,0.0813253012048184
ARM_9572,ARM,1992,0.704560389013048
ARM_9573,ARM,1992,0.0662728713441875
AUS_189,AUS,1992,0
AUS_986,AUS,1992,0.00508034471079598
AUS_987,AUS,1992,1.33041122091176
AUS_1186,AUS,1992,0.05235602094241
AUS_1187,AUS,1992,0.285857572718203
AUS_1188,AUS,1992,0.354712568066257
AUS_1385,AUS,1992,0.633805424419156
AUS_1386,AUS,1992,0.267048303526624
AUS_1387,AUS,1992,7.47258820408436
AUS_1388,AUS,1992,2.57813404132193
AUS_1389,AUS,1992,0.523120225170918
AUS_1390,AUS,1992,0
AUS_1584,AUS,1992,0.0109191655801818
AUS_1585,AUS,1992,0.147238703788218
AUS_1586,AUS,1992,0.0336973917937397
AUS_1587,AUS,1992,0.0945100884466437
AUS_1588,AUS,1992,0.501197500868001
AUS_1589,AUS,1992,0.425528606964999
AUS_1590,AUS,1992,0.0536380597014914
AUS_1591,AUS,1992,0.577078269897556
AUS_1773,AUS,1992,0.531543364883266
AUS_1774,AUS,1992,0.0897430677144721
AUS_1775,AUS,1992,0.00183763597024188
AUS_1776,AUS,1992,0.000204133707578482
AUS_1777,AUS,1992,0.0461773248658463
AUS_1778,AUS,1992,0
AUS_1783,AUS,1992,0
AUS_1784,AUS,1992,0.0497461529379414
AUS_1785,AUS,1992,0.13925499004112
AUS_1786,AUS,1992,1.75239005736283
AUS_1787,AUS,1992,0.0693768862062594
AUS_1788,AUS,1992,0.119667785827862
AUS_1789,AUS,1992,0.0234155867211154
AUS_1790,AUS,1992,0.0858985686517257
AUS_1791,AUS,1992,0.233610178476785
AUS_1792,AUS,1992,0.91338218554374
AUS_1793,AUS,1992,15.6211200634004
AUS_1974,AUS,1992,4.60658345570299
AUS_1975,AUS,1992,0.0677245782033708
AUS_1976,AUS,1992,0.0534686541149808
AUS_1977,AUS,1992,0.0536139000345384
AUS_1978,AUS,1992,0.00189694482444141
AUS_1979,AUS,1992,0
AUS_1980,AUS,1992,0
AUS_1981,AUS,1992,0.00202746643204123
AUS_1982,AUS,1992,0
AUS_1983,AUS,1992,0
AUS_1984,AUS,1992,0.0106776425674093
AUS_1985,AUS,1992,0.00162334701322466
AUS_1986,AUS,1992,0.165359489358407
AUS_1987,AUS,1992,0.0075955807530141
AUS_1988,AUS,1992,0.0528590971272516
AUS_1989,AUS,1992,0.00397603485838809
AUS_1990,AUS,1992,0.0013315093479242
AUS_1991,AUS,1992,0.0178652480981957
AUS_1992,AUS,1992,0.150620018518854
AUS_1993,AUS,1992,0.0907615139079062
AUS_1994,AUS,1992,1.31562695434613
AUS_1995,AUS,1992,0.703837528033874
AUS_1998,AUS,1992,0
AUS_2175,AUS,1992,0.0685417103943714
AUS_2176,AUS,1992,0.0223592042588959
AUS_2177,AUS,1992,0.00392309980663833
AUS_2178,AUS,1992,0.183158560166506
AUS_2179,AUS,1992,0.00397870551975101
AUS_2180,AUS,1992,0
AUS_2181,AUS,1992,0
AUS_2182,AUS,1992,0
AUS_2183,AUS,1992,0.000539193812285808
AUS_2184,AUS,1992,0
AUS_2185,AUS,1992,0
AUS_2186,AUS,1992,0.00622022975623451
AUS_2187,AUS,1992,0.0369068868064794
AUS_2188,AUS,1992,0.0074743418116876
AUS_2189,AUS,1992,0
AUS_2190,AUS,1992,0
AUS_2191,AUS,1992,0.000224152423648021
AUS_2192,AUS,1992,0.016120035698348
AUS_2193,AUS,1992,0.0285214933809282
AUS_2194,AUS,1992,0.111235640235363
AUS_2195,AUS,1992,0.0919418414398265
AUS_2196,AUS,1992,0.236411860179731
AUS_2375,AUS,1992,0.120965814009058
AUS_2376,AUS,1992,0.0313764034325117
AUS_2377,AUS,1992,0.0411960132890362
AUS_2378,AUS,1992,0.0191991534231573
AUS_2379,AUS,1992,0.074793552410299
AUS_2380,AUS,1992,0.050137636449889
AUS_2381,AUS,1992,0
AUS_2382,AUS,1992,0
AUS_2383,AUS,1992,0
AUS_2384,AUS,1992,0
AUS_2385,AUS,1992,0
AUS_2386,AUS,1992,0.000302354586341337
AUS_2387,AUS,1992,0
AUS_2388,AUS,1992,0
AUS_2389,AUS,1992,0
AUS_2390,AUS,1992,0.0867774086379178
AUS_2391,AUS,1992,0.0217880156465616
AUS_2392,AUS,1992,0
AUS_2393,AUS,1992,0.00540448610140031
AUS_2394,AUS,1992,0.00710519851093034
AUS_2395,AUS,1992,0.0435880398671017
AUS_2396,AUS,1992,0.272775373684257
AUS_2397,AUS,1992,5.51547144754336
AUS_2576,AUS,1992,0.013783794838233
AUS_2577,AUS,1992,0.00151759643460841
AUS_2578,AUS,1992,0
AUS_2579,AUS,1992,0.04892901738546
AUS_2580,AUS,1992,0.0134857362405114
AUS_2581,AUS,1992,0.000270192029335173
AUS_2582,AUS,1992,0
AUS_2583,AUS,1992,0
AUS_2584,AUS,1992,0.000998943425223312
AUS_2585,AUS,1992,0
AUS_2586,AUS,1992,0.00787416771205472
AUS_2587,AUS,1992,0
AUS_2588,AUS,1992,0
AUS_2589,AUS,1992,0
AUS_2590,AUS,1992,0
AUS_2591,AUS,1992,0
AUS_2592,AUS,1992,0
AUS_2593,AUS,1992,0.0045546656373667
AUS_2594,AUS,1992,0.00872154452021636
AUS_2595,AUS,1992,0.0132746762976984
AUS_2596,AUS,1992,0.0120235453054185
AUS_2597,AUS,1992,0.124637402747091
AUS_2598,AUS,1992,1.33830682625575
AUS_2777,AUS,1992,0.0341522271005796
AUS_2778,AUS,1992,0.000586029067041615
AUS_2779,AUS,1992,0.038072809341558
AUS_2780,AUS,1992,0.0446358806063211
AUS_2781,AUS,1992,0.00308648004531931
AUS_2782,AUS,1992,0
AUS_2783,AUS,1992,0
AUS_2784,AUS,1992,0
AUS_2785,AUS,1992,0
AUS_2786,AUS,1992,0
AUS_2787,AUS,1992,0.0904719850848959
AUS_2788,AUS,1992,0.105133614627277
AUS_2789,AUS,1992,0
AUS_2790,AUS,1992,0
AUS_2791,AUS,1992,0
AUS_2792,AUS,1992,0.000235501913453085
AUS_2793,AUS,1992,0
AUS_2794,AUS,1992,0.0098714552055698
AUS_2795,AUS,1992,0.0112126894827309
AUS_2796,AUS,1992,0.125822898556502
AUS_2797,AUS,1992,0.203964282209714
AUS_2798,AUS,1992,0.421391854487979
AUS_2799,AUS,1992,1.98071625344353
AUS_2978,AUS,1992,0.0843245539507221
AUS_2979,AUS,1992,0.0249392958316361
AUS_2980,AUS,1992,0.0358119572811983
AUS_2981,AUS,1992,0.0135908440629477
AUS_2982,AUS,1992,0.000794786202511196
AUS_2983,AUS,1992,0.0257510729613654
AUS_2984,AUS,1992,0
AUS_2985,AUS,1992,0
AUS_2986,AUS,1992,0
AUS_2987,AUS,1992,0
AUS_2988,AUS,1992,0.00221578999900266
AUS_2989,AUS,1992,0.0013113972341443
AUS_2990,AUS,1992,0
AUS_2991,AUS,1992,0
AUS_2992,AUS,1992,0
AUS_2993,AUS,1992,0.00990118774329132
AUS_2994,AUS,1992,0.00333810205054808
AUS_2995,AUS,1992,0.000618824233955192
AUS_2996,AUS,1992,0
AUS_2997,AUS,1992,0.258047210300413
AUS_2998,AUS,1992,0.360308576614845
AUS_2999,AUS,1992,0
AUS_3180,AUS,1992,4.47724137931037
AUS_3181,AUS,1992,0.584217274740611
AUS_3182,AUS,1992,0.139107012417841
AUS_3183,AUS,1992,0.00781611699664985
AUS_3184,AUS,1992,0.000241618846269914
AUS_3185,AUS,1992,0
AUS_3186,AUS,1992,0
AUS_3187,AUS,1992,0.000501052209640112
AUS_3188,AUS,1992,0.0176169956909466
AUS_3189,AUS,1992,0
AUS_3190,AUS,1992,0.0151919029963018
AUS_3191,AUS,1992,0
AUS_3192,AUS,1992,0
AUS_3193,AUS,1992,0.0798075959515139
AUS_3194,AUS,1992,0.00660424846470864
AUS_3195,AUS,1992,0.0065337208137104
AUS_3196,AUS,1992,0.00463102788684496
AUS_3197,AUS,1992,0.313187941514703
AUS_3198,AUS,1992,0.190019451338033
AUS_3199,AUS,1992,0.338112305854243
AUS_3384,AUS,1992,0.0327624720774383
AUS_3385,AUS,1992,0.0291407704771305
AUS_3386,AUS,1992,0.0129722256109875
AUS_3387,AUS,1992,0.00742554059567435
AUS_3388,AUS,1992,0.00400016244314271
AUS_3389,AUS,1992,0
AUS_3390,AUS,1992,0.000244798041615774
AUS_3391,AUS,1992,0.00180717998700434
AUS_3392,AUS,1992,0
AUS_3393,AUS,1992,0
AUS_3394,AUS,1992,0.000536918517245623
AUS_3395,AUS,1992,0.00454567435562708
AUS_3396,AUS,1992,0
AUS_3397,AUS,1992,0.00932272541819358
AUS_3398,AUS,1992,0.119198114971781
AUS_3586,AUS,1992,0.00909871244635167
AUS_3587,AUS,1992,0.00603486157902426
AUS_3588,AUS,1992,0.000308705494957904
AUS_3589,AUS,1992,0.0578514097550857
AUS_3590,AUS,1992,0.000921847792686275
AUS_3591,AUS,1992,0
AUS_3592,AUS,1992,0.00131104555883244
AUS_3593,AUS,1992,0
AUS_3594,AUS,1992,0.00410891896298855
AUS_3595,AUS,1992,0.00207583725435903
AUS_3596,AUS,1992,0
AUS_3597,AUS,1992,0
AUS_3598,AUS,1992,0.0110928174521496
AUS_3599,AUS,1992,1.04157680325908
AUS_3601,AUS,1992,0
AUS_3786,AUS,1992,0
AUS_3787,AUS,1992,0
AUS_3788,AUS,1992,0
AUS_3789,AUS,1992,0
AUS_3790,AUS,1992,0
AUS_3791,AUS,1992,0.00228080568720365
AUS_3792,AUS,1992,0.0285921926910415
AUS_3793,AUS,1992,0.00144675925925903
AUS_3794,AUS,1992,0.00158663883089806
AUS_3795,AUS,1992,0.162475181998677
AUS_3797,AUS,1992,0
AUS_3798,AUS,1992,0
AUS_3799,AUS,1992,0
AUS_3800,AUS,1992,0.321576763485477
AUS_3988,AUS,1992,0
AUS_3992,AUS,1992,0.00170812426604056
AUS_3993,AUS,1992,0.225267732422751
AUS_3994,AUS,1992,0.0226183130013792
AUS_3995,AUS,1992,0.000158232855470229
AUS_3996,AUS,1992,0.0732394366197216
AUS_3998,AUS,1992,0
AUS_3999,AUS,1992,0.0112211568854663
AUS_4000,AUS,1992,0
AUS_4193,AUS,1992,0
AUS_4194,AUS,1992,0
AUS_4195,AUS,1992,0
AUS_4197,AUS,1992,0
AUS_4200,AUS,1992,0.00786749482401573
AUS_4201,AUS,1992,0
AUS_4401,AUS,1992,0
AUS_4402,AUS,1992,0
AUT_9955,AUT,1992,5.38708062093126
AUT_9956,AUT,1992,4.66877238684448
AUT_9957,AUT,1992,3.42182655934487
AUT_9958,AUT,1992,3.69234480928373
AUT_9959,AUT,1992,6.99275581044406
AUT_10158,AUT,1992,4.18985236015802
AUT_10159,AUT,1992,5.48166909390286
AUT_10160,AUT,1992,8.89953548665814
AZE_9372,AZE,1992,0.230573402836718
AZE_9373,AZE,1992,1.10577958229513
AZE_9374,AZE,1992,3.66599142739709
AZE_9375,AZE,1992,27.3857142857144
AZE_9573,AZE,1992,2.69407337723431
AZE_9574,AZE,1992,1.0440257482499
AZE_9575,AZE,1992,0.522719969149712
BDI_4740,BDI,1992,0
BDI_4941,BDI,1992,0.150339299539974
BDI_4942,BDI,1992,0
BDI_5142,BDI,1992,0
BDI_5143,BDI,1992,0
BEL_10152,BEL,1992,28.5524728588661
BEL_10153,BEL,1992,26.1025614648714
BEL_10154,BEL,1992,17.5684686174022
BEL_10353,BEL,1992,26.0676294469882
BEL_10354,BEL,1992,39.0382111519958
BEL_10355,BEL,1992,30.5380884450783
BEN_5931,BEN,1992,2.27245983254134
BEN_6132,BEN,1992,0.0842762120276891
BEN_6332,BEN,1992,0
BEN_6333,BEN,1992,0.0287078971465278
BEN_6334,BEN,1992,0
BEN_6533,BEN,1992,0.0552519732847617
BEN_6534,BEN,1992,0.00883929491804851
BEN_6535,BEN,1992,0.0183890740939885
BEN_6735,BEN,1992,0
BFA_6329,BFA,1992,0
BFA_6330,BFA,1992,0
BFA_6530,BFA,1992,0.0670982608218757
BFA_6531,BFA,1992,0.0133659169118734
BFA_6532,BFA,1992,0.0105991561181409
BFA_6533,BFA,1992,0
BFA_6534,BFA,1992,0
BFA_6731,BFA,1992,0
BFA_6732,BFA,1992,0.0429975743648679
BFA_6733,BFA,1992,0.14678403853346
BFA_6734,BFA,1992,0
BFA_6735,BFA,1992,0
BFA_6933,BFA,1992,0
BFA_6934,BFA,1992,0
BFA_6935,BFA,1992,0.0125723186470832
BGD_7589,BGD,1992,0.795327410332352
BGD_7788,BGD,1992,1.24148765161468
BGD_7789,BGD,1992,0.979777000437339
BGD_7790,BGD,1992,1.58679803826271
BGD_7989,BGD,1992,1.84093429194828
BGD_7990,BGD,1992,2.10729858685492
BGD_7991,BGD,1992,1.54734038825425
BGD_8190,BGD,1992,1.6861142640939
BGD_8191,BGD,1992,0.428420310296193
BGR_9560,BGR,1992,0.962520034521015
BGR_9561,BGR,1992,2.69839424544136
BGR_9562,BGR,1992,2.43040457109671
BGR_9563,BGR,1992,1.60715504493227
BGR_9761,BGR,1992,0.545086435134749
BGR_9762,BGR,1992,2.27882108847153
BGR_9763,BGR,1992,3.93154956495494
BGR_9764,BGR,1992,3.1017257441992
BGR_9765,BGR,1992,0.274111675126904
BHR_8169,BHR,1992,39.6829533116177
BHS_7497,BHS,1992,0.0690476190476188
BHS_7694,BHS,1992,0
BHS_7696,BHS,1992,0.666666666666667
BHS_7697,BHS,1992,0.25
BHS_7698,BHS,1992,0
BHS_7895,BHS,1992,0
BHS_7896,BHS,1992,0.162594531704474
BHS_7897,BHS,1992,7.04675324675336
BHS_7898,BHS,1992,0.401869158878505
BHS_8097,BHS,1992,4.53162291169466
BHS_8098,BHS,1992,0.358632676709157
BIH_9557,BIH,1992,6.66666666666667
BIH_9558,BIH,1992,0.212555066079299
BIH_9757,BIH,1992,0
BIH_9758,BIH,1992,0.0926900759705569
BIH_9759,BIH,1992,0.433355704698117
BIH_9760,BIH,1992,0.308823529411763
BLR_10365,BLR,1992,2.00788304028181
BLR_10366,BLR,1992,1.00849227616635
BLR_10367,BLR,1992,2.59937535986523
BLR_10368,BLR,1992,1.94461669701621
BLR_10369,BLR,1992,2.76766458892562
BLR_10370,BLR,1992,0.954350370659387
BLR_10566,BLR,1992,0.130952380952382
BLR_10567,BLR,1992,0.983293306881111
BLR_10568,BLR,1992,2.97938223789299
BLR_10569,BLR,1992,1.96508110560753
BLR_10570,BLR,1992,3.85383519354094
BLZ_7086,BLZ,1992,0.0764341502827873
BLZ_7087,BLZ,1992,1.0795518207283
BLZ_7287,BLZ,1992,0.519792648444875
BLZ_7288,BLZ,1992,0.192220714608777
BOL_2877,BOL,1992,0
BOL_2878,BOL,1992,0.0337314058244257
BOL_2879,BOL,1992,0.248385385791405
BOL_2880,BOL,1992,0.000312597686777164
BOL_3077,BOL,1992,0
BOL_3078,BOL,1992,0.00547113717069816
BOL_3079,BOL,1992,0.0773424190800711
BOL_3080,BOL,1992,0.0741165810933399
BOL_3081,BOL,1992,0.0606712907598042
BOL_3082,BOL,1992,0
BOL_3083,BOL,1992,0
BOL_3084,BOL,1992,0
BOL_3278,BOL,1992,0
BOL_3279,BOL,1992,0.104369720597794
BOL_3280,BOL,1992,0.455409356724952
BOL_3281,BOL,1992,0.571970624235363
BOL_3282,BOL,1992,0.466902209226609
BOL_3283,BOL,1992,0.0130762953896407
BOL_3284,BOL,1992,0.00229323707399931
BOL_3285,BOL,1992,0.358067299396045
BOL_3479,BOL,1992,0.0575629988060003
BOL_3480,BOL,1992,0.435337498719561
BOL_3481,BOL,1992,0
BOL_3482,BOL,1992,0.443218769293863
BOL_3483,BOL,1992,0.00721075057358347
BOL_3484,BOL,1992,0.00882441673371138
BOL_3485,BOL,1992,0.00830214358625512
BOL_3680,BOL,1992,0
BOL_3681,BOL,1992,0.00268689415703944
BOL_3682,BOL,1992,0.00925945063348532
BOL_3683,BOL,1992,0.0254983388704405
BOL_3684,BOL,1992,0.000842743974380243
BOL_3685,BOL,1992,0
BOL_3881,BOL,1992,0
BOL_3882,BOL,1992,0
BOL_3883,BOL,1992,0
BOL_3884,BOL,1992,0.00579158237137686
BOL_3885,BOL,1992,0
BOL_4082,BOL,1992,0.0260115606936401
BOL_4083,BOL,1992,0
BOL_4084,BOL,1992,0.0303478094299843
BOL_4285,BOL,1992,0
BRA_1679,BRA,1992,0.450265111346798
BRA_1879,BRA,1992,0
BRA_1880,BRA,1992,0.267669935745643
BRA_1881,BRA,1992,1.55242447321641
BRA_2079,BRA,1992,0.295914177189215
BRA_2080,BRA,1992,0.256718835339054
BRA_2081,BRA,1992,0.369849769448046
BRA_2082,BRA,1992,3.08917980003345
BRA_2083,BRA,1992,1.33862307600529
BRA_2280,BRA,1992,0.551344743276289
BRA_2281,BRA,1992,0.407652007083748
BRA_2282,BRA,1992,0.523867954401553
BRA_2283,BRA,1992,0.435443758898905
BRA_2284,BRA,1992,0.972609378331646
BRA_2285,BRA,1992,6.02476052774259
BRA_2482,BRA,1992,3.50104094378898
BRA_2483,BRA,1992,0.553635238339901
BRA_2484,BRA,1992,0.370356074495853
BRA_2485,BRA,1992,1.97423878589947
BRA_2486,BRA,1992,1.4556028833552
BRA_2683,BRA,1992,0.233987960130289
BRA_2684,BRA,1992,0.584368651351805
BRA_2685,BRA,1992,1.08609557452653
BRA_2686,BRA,1992,0.832688701359855
BRA_2687,BRA,1992,3.03934995911796
BRA_2688,BRA,1992,16.913964164076
BRA_2689,BRA,1992,4.40164188351906
BRA_2690,BRA,1992,32.9695652173913
BRA_2882,BRA,1992,0.126811594202897
BRA_2883,BRA,1992,0.0689998135140185
BRA_2884,BRA,1992,0.310216034973177
BRA_2885,BRA,1992,0.186377364488894
BRA_2886,BRA,1992,1.02698872142936
BRA_2887,BRA,1992,1.68097281831188
BRA_2888,BRA,1992,4.65379113018618
BRA_2889,BRA,1992,2.56552550154646
BRA_2890,BRA,1992,2.73387914074989
BRA_2891,BRA,1992,5.38334631005621
BRA_2892,BRA,1992,2.54618608549881
BRA_3083,BRA,1992,0
BRA_3084,BRA,1992,0.0236848966167302
BRA_3085,BRA,1992,0.493486358602842
BRA_3086,BRA,1992,0.0295225878863215
BRA_3087,BRA,1992,0.364441759790528
BRA_3088,BRA,1992,0.928850586230811
BRA_3089,BRA,1992,1.11145405351211
BRA_3090,BRA,1992,0.56357595892467
BRA_3091,BRA,1992,3.06499779532629
BRA_3092,BRA,1992,0.922822913520599
BRA_3093,BRA,1992,1.8595685321913
BRA_3094,BRA,1992,0.303231151615577
BRA_3099,BRA,1992,0
BRA_3100,BRA,1992,0
BRA_3284,BRA,1992,0
BRA_3285,BRA,1992,0.079005440363512
BRA_3286,BRA,1992,0.0658506731946058
BRA_3287,BRA,1992,0.0725714749837513
BRA_3288,BRA,1992,0.143818849449199
BRA_3289,BRA,1992,0.396564327485353
BRA_3290,BRA,1992,0.682058154645916
BRA_3291,BRA,1992,0.23512851897181
BRA_3292,BRA,1992,0.192738791423014
BRA_3293,BRA,1992,0.23494492044073
BRA_3294,BRA,1992,0.314692982456161
BRA_3295,BRA,1992,0.671937895342171
BRA_3484,BRA,1992,0
BRA_3485,BRA,1992,0.0679073856975386
BRA_3486,BRA,1992,0.460443297279807
BRA_3487,BRA,1992,0.25704877546819
BRA_3488,BRA,1992,0.0257907243526873
BRA_3489,BRA,1992,0.169705700761508
BRA_3490,BRA,1992,1.45866109472336
BRA_3491,BRA,1992,1.73516879711529
BRA_3492,BRA,1992,0.0438567606503473
BRA_3493,BRA,1992,0.25206899377254
BRA_3494,BRA,1992,0.107491253344321
BRA_3495,BRA,1992,0.118526712553261
BRA_3496,BRA,1992,0.446332853967836
BRA_3684,BRA,1992,0
