iso3,year,polity,national_gdp,schooling,language,family_ties
DMA,1993,,8.50755254383106,,,
DMA,1994,,8.52195812880954,,,
DMA,1995,,8.52118210730247,,,
DMA,1996,,8.51230813656136,,,
DMA,1997,,8.53709992890061,,,
DMA,1998,,8.62351839078907,,,
DMA,1999,,8.62679349565471,,,
DMA,2000,,8.63831016371562,,,
DMA,2001,,8.62497652492711,,,
DMA,2002,,8.59315162616607,,,
DMA,2003,,8.66089380404486,,,
DMA,2004,,8.68815089416016,,,
DMA,2005,,8.68723990910753,,,
DMA,2006,,8.72907411409235,,,
DMA,2007,,8.78418319401075,,,
DMA,2008,,8.84484743079668,,,
DMA,2009,,8.84847016350534,,,
DMA,2010,,8.90247593076196,,,
DMA,2011,,,,,
DMA,2012,,,,,
DMA,2013,,,,,
DNK,1992,1,10.1951605584083,9.626,0.1049465,-0.820880258230786
DNK,1993,1,10.1870199338418,9.764,0.1049465,-0.820880258230786
DNK,1994,1,10.2425213602809,9.902,0.1049465,-0.820880258230786
DNK,1995,1,10.2729306533563,10.04,0.1049465,-0.820880258230786
DNK,1996,1,10.2949411029012,10.186,0.1049465,-0.820880258230786
DNK,1997,1,10.3287839376935,10.332,0.1049465,-0.820880258230786
DNK,1998,1,10.3501122696224,10.478,0.1049465,-0.820880258230786
DNK,1999,1,10.370242719863,10.624,0.1049465,-0.820880258230786
DNK,2000,1,10.4080205410763,10.77,0.1049465,-0.820880258230786
DNK,2001,1,10.4098795384994,10.836,0.1049465,-0.820880258230786
DNK,2002,1,10.4126694087562,10.902,0.1049465,-0.820880258230786
DNK,2003,1,10.4111409022572,10.968,0.1049465,-0.820880258230786
DNK,2004,1,10.4316368246734,11.034,0.1049465,-0.820880258230786
DNK,2005,1,10.4538457379122,11.1,0.1049465,-0.820880258230786
DNK,2006,1,10.4878143535337,11.14,0.1049465,-0.820880258230786
DNK,2007,1,10.5003771608948,11.18,0.1049465,-0.820880258230786
DNK,2008,1,10.4872000858959,11.22,0.1049465,-0.820880258230786
DNK,2009,1,10.4150179012452,11.26,0.1049465,-0.820880258230786
DNK,2010,1,10.4254016023782,11.3,0.1049465,-0.820880258230786
DNK,2011,1,,11.3,0.1049465,-0.820880258230786
DNK,2012,1,,11.3,0.1049465,-0.820880258230786
DNK,2013,1,,11.3,0.1049465,-0.820880258230786
DOM,1992,0.75,8.53860954227361,6.128,0.0394729,0.170768234438149
DOM,1993,0.75,8.59202966345661,6.192,0.0394729,0.170768234438149
DOM,1994,0.75,8.60496666156742,6.256,0.0394729,0.170768234438149
DOM,1995,0.75,8.63120787385554,6.32,0.0394729,0.170768234438149
DOM,1996,0.9,8.6787582163697,6.4,0.0394729,0.170768234438149
DOM,1997,0.9,8.74645698681006,6.48,0.0394729,0.170768234438149
DOM,1998,0.9,8.81566479685394,6.56,0.0394729,0.170768234438149
DOM,1999,0.9,8.85622392033156,6.64,0.0394729,0.170768234438149
DOM,2000,0.9,8.89385534292889,6.72,0.0394729,0.170768234438149
DOM,2001,0.9,8.89725891074924,6.816,0.0394729,0.170768234438149
DOM,2002,0.9,8.93633346978283,6.912,0.0394729,0.170768234438149
DOM,2003,0.9,8.88547347150134,7.008,0.0394729,0.170768234438149
DOM,2004,0.9,8.88620344198413,7.104,0.0394729,0.170768234438149
DOM,2005,0.9,8.97409425568461,7.2,0.0394729,0.170768234438149
DOM,2006,0.9,9.06825980149518,7.316,0.0394729,0.170768234438149
DOM,2007,0.9,9.13896213264942,7.432,0.0394729,0.170768234438149
DOM,2008,0.9,9.18451024302407,7.548,0.0394729,0.170768234438149
DOM,2009,0.9,9.19671981395232,7.664,0.0394729,0.170768234438149
DOM,2010,0.9,9.25941074945363,7.78,0.0394729,0.170768234438149
DOM,2011,0.9,,7.78,0.0394729,0.170768234438149
DOM,2012,0.9,,7.78,0.0394729,0.170768234438149
DOM,2013,0.9,,7.78,0.0394729,0.170768234438149
DZA,1992,0.15,8.48470306304838,5.008,0.4426619,0.311793425822731
DZA,1993,0.15,8.44218110812334,5.142,0.4426619,0.311793425822731
DZA,1994,0.15,8.40880896187299,5.276,0.4426619,0.311793425822731
DZA,1995,0.35,8.42660543348433,5.41,0.4426619,0.311793425822731
DZA,1996,0.35,8.46088575137418,5.462,0.4426619,0.311793425822731
DZA,1997,0.35,8.4539836677302,5.514,0.4426619,0.311793425822731
DZA,1998,0.35,8.49404744890172,5.566,0.4426619,0.311793425822731
DZA,1999,0.35,8.50952744842255,5.618,0.4426619,0.311793425822731
DZA,2000,0.35,8.51471932324617,5.67,0.4426619,0.311793425822731
DZA,2001,0.35,8.53014899653128,5.644,0.4426619,0.311793425822731
DZA,2002,0.35,8.56665262568875,5.618,0.4426619,0.311793425822731
DZA,2003,0.35,8.62214384274916,5.592,0.4426619,0.311793425822731
DZA,2004,0.6,8.65910590652499,5.566,0.4426619,0.311793425822731
DZA,2005,0.6,8.69764268213747,5.54,0.4426619,0.311793425822731
DZA,2006,0.6,8.70008254195148,5.768,0.4426619,0.311793425822731
DZA,2007,0.6,8.71788912553626,5.996,0.4426619,0.311793425822731
DZA,2008,0.6,8.72913557396513,6.224,0.4426619,0.311793425822731
DZA,2009,0.6,8.72925897283923,6.452,0.4426619,0.311793425822731
DZA,2010,0.6,8.74246897204101,6.68,0.4426619,0.311793425822731
DZA,2011,0.6,,6.68,0.4426619,0.311793425822731
DZA,2012,0.6,,6.68,0.4426619,0.311793425822731
DZA,2013,0.6,,6.68,0.4426619,0.311793425822731
ECU,1992,0.95,8.46219448777648,7.04,0.1308116,
ECU,1993,0.95,8.45591993592371,7.06,0.1308116,
ECU,1994,0.95,8.48042984596742,7.08,0.1308116,
ECU,1995,0.95,8.47606295583209,7.1,0.1308116,
ECU,1996,0.95,8.46953616947459,7.1,0.1308116,
ECU,1997,0.95,8.49074730989875,7.1,0.1308116,
ECU,1998,0.95,8.49552095877305,7.1,0.1308116,
ECU,1999,0.95,8.40890094870997,7.1,0.1308116,
ECU,2000,0.8,8.43958651037071,7.1,0.1308116,
ECU,2001,0.8,8.48218730885367,7.154,0.1308116,
ECU,2002,0.8,8.51022491489223,7.208,0.1308116,
ECU,2003,0.8,8.52011000561474,7.262,0.1308116,
ECU,2004,0.8,8.57753900458092,7.316,0.1308116,
ECU,2005,0.8,8.61612916301324,7.37,0.1308116,
ECU,2006,0.85,8.64612396869049,7.416,0.1308116,
ECU,2007,0.75,8.65556432351519,7.462,0.1308116,
ECU,2008,0.75,8.71193569959847,7.508,0.1308116,
ECU,2009,0.75,8.69399379001252,7.554,0.1308116,
ECU,2010,0.75,8.73661344334997,7.6,0.1308116,
ECU,2011,0.75,,7.6,0.1308116,
ECU,2012,0.75,,7.6,0.1308116,
ECU,2013,0.75,,7.6,0.1308116,
EGY,1992,0.2,7.96003711494875,4.694,0.023699,0.595518462649221
EGY,1993,0.2,7.99452838842662,4.836,0.023699,0.595518462649221
EGY,1994,0.2,8.01400792775564,4.978,0.023699,0.595518462649221
EGY,1995,0.2,8.04527293926169,5.12,0.023699,0.595518462649221
EGY,1996,0.2,8.08065680377228,5.302,0.023699,0.595518462649221
EGY,1997,0.2,8.0929894620097,5.484,0.023699,0.595518462649221
EGY,1998,0.2,8.13011401285584,5.666,0.023699,0.595518462649221
EGY,1999,0.2,8.17047085037901,5.848,0.023699,0.595518462649221
EGY,2000,0.2,8.20458410079991,6.03,0.023699,0.595518462649221
EGY,2001,0.2,8.22304647394216,6.156,0.023699,0.595518462649221
EGY,2002,0.2,8.23143677282239,6.282,0.023699,0.595518462649221
EGY,2003,0.2,8.24507355120842,6.408,0.023699,0.595518462649221
EGY,2004,0.2,8.26581128611309,6.534,0.023699,0.595518462649221
EGY,2005,0.35,8.28611499003546,6.66,0.023699,0.595518462649221
EGY,2006,0.35,8.33473066626271,6.758,0.023699,0.595518462649221
EGY,2007,0.35,8.37600611188336,6.856,0.023699,0.595518462649221
EGY,2008,0.35,8.42509470475762,6.954,0.023699,0.595518462649221
EGY,2009,0.35,8.45791468547666,7.052,0.023699,0.595518462649221
EGY,2010,0.35,8.48752269465249,7.15,0.023699,0.595518462649221
EGY,2011,0.4,,7.15,0.023699,0.595518462649221
EGY,2012,0.35,,7.15,0.023699,0.595518462649221
EGY,2013,0.3,,7.15,0.023699,0.595518462649221
ERI,1992,,6.43687287106751,,0.6530491,
ERI,1993,0.2,6.52946353168682,,0.6530491,
ERI,1994,0.2,6.66150438917944,,0.6530491,
ERI,1995,0.2,6.69979136788289,,0.6530491,
ERI,1996,0.2,6.69588411307074,,0.6530491,
ERI,1997,0.2,6.70550518642098,,0.6530491,
ERI,1998,0.2,6.81857485195792,,0.6530491,
ERI,1999,0.2,6.81804767098262,,0.6530491,
ERI,2000,0.2,6.69939612161535,,0.6530491,
ERI,2001,0.15,6.69397257663009,,0.6530491,
ERI,2002,0.15,6.66814043648073,,0.6530491,
ERI,2003,0.15,6.63624530255342,,0.6530491,
ERI,2004,0.15,6.56530007394034,,0.6530491,
ERI,2005,0.15,6.55763315591148,,0.6530491,
ERI,2006,0.15,6.48335718041554,,0.6530491,
ERI,2007,0.15,6.47961610748444,,0.6530491,
ERI,2008,0.15,6.36950581022015,,0.6530491,
ERI,2009,0.15,6.35918423822612,,0.6530491,
ERI,2010,0.15,6.37672287918287,,0.6530491,
ERI,2011,0.15,,,0.6530491,
ERI,2012,0.15,,,0.6530491,
ERI,2013,0.15,,,0.6530491,
ESP,1992,1,9.94407149381196,7.456,0.4132178,0.0316669562472316
ESP,1993,1,9.92376437733388,7.674,0.4132178,0.0316669562472316
ESP,1994,1,9.94630816456917,7.892,0.4132178,0.0316669562472316
ESP,1995,1,9.97521951086399,8.11,0.4132178,0.0316669562472316
ESP,1996,1,9.99879263982749,8.274,0.4132178,0.0316669562472316
ESP,1997,1,10.0352463864751,8.438,0.4132178,0.0316669562472316
ESP,1998,1,10.0811214689917,8.602,0.4132178,0.0316669562472316
ESP,1999,1,10.1257775187302,8.766,0.4132178,0.0316669562472316
ESP,2000,1,10.1675047484671,8.93,0.4132178,0.0316669562472316
ESP,2001,1,10.1928921276156,9.168,0.4132178,0.0316669562472316
ESP,2002,1,10.2047822672507,9.406,0.4132178,0.0316669562472316
ESP,2003,1,10.2192278666479,9.644,0.4132178,0.0316669562472316
ESP,2004,1,10.2345536879899,9.882,0.4132178,0.0316669562472316
ESP,2005,1,10.2515134100793,10.12,0.4132178,0.0316669562472316
ESP,2006,1,10.2727300022489,10.15,0.4132178,0.0316669562472316
ESP,2007,1,10.2884746770404,10.18,0.4132178,0.0316669562472316
ESP,2008,1,10.2800948912724,10.21,0.4132178,0.0316669562472316
ESP,2009,1,10.2278952760658,10.24,0.4132178,0.0316669562472316
ESP,2010,1,10.215795116533,10.27,0.4132178,0.0316669562472316
ESP,2011,1,,10.27,0.4132178,0.0316669562472316
ESP,2012,1,,10.27,0.4132178,0.0316669562472316
ESP,2013,1,,10.27,0.4132178,0.0316669562472316
EST,1992,0.8,8.91265463027223,9.666,0.4944277,-0.55378446804049
EST,1993,0.8,8.86565419840352,9.904,0.4944277,-0.55378446804049
EST,1994,0.8,8.86045210017749,10.142,0.4944277,-0.55378446804049
EST,1995,0.8,8.94013656743217,10.38,0.4944277,-0.55378446804049
EST,1996,0.8,9.00238096323857,10.586,0.4944277,-0.55378446804049
EST,1997,0.8,9.11429136675556,10.792,0.4944277,-0.55378446804049
EST,1998,0.8,9.18873882365499,10.998,0.4944277,-0.55378446804049
EST,1999,0.85,9.20663188947745,11.204,0.4944277,-0.55378446804049
EST,2000,0.95,9.30417228732217,11.41,0.4944277,-0.55378446804049
EST,2001,0.95,9.36988873606012,11.482,0.4944277,-0.55378446804049
EST,2002,0.95,9.43551845829972,11.554,0.4944277,-0.55378446804049
EST,2003,0.95,9.51717425366448,11.626,0.4944277,-0.55378446804049
EST,2004,0.95,9.58697247641728,11.698,0.4944277,-0.55378446804049
EST,2005,0.95,9.677988385311,11.77,0.4944277,-0.55378446804049
EST,2006,0.95,9.77780622389044,11.838,0.4944277,-0.55378446804049
EST,2007,0.95,9.85572287493556,11.906,0.4944277,-0.55378446804049
EST,2008,0.95,9.81709635901115,11.974,0.4944277,-0.55378446804049
EST,2009,0.95,9.70982161357785,12.042,0.4944277,-0.55378446804049
EST,2010,0.95,9.74168207646992,12.11,0.4944277,-0.55378446804049
EST,2011,0.95,,12.11,0.4944277,-0.55378446804049
EST,2012,0.95,,12.11,0.4944277,-0.55378446804049
EST,2013,0.95,,12.11,0.4944277,-0.55378446804049
ETH,1992,0.5,5.8158103857517,,0.8073233,
ETH,1993,0.55,5.91478455280849,,0.8073233,
ETH,1994,0.55,5.91226938758485,,0.8073233,
ETH,1995,0.55,5.96043595930964,,0.8073233,
ETH,1996,0.55,6.04180593900133,,0.8073233,
ETH,1997,0.55,6.05800097753247,,0.8073233,
ETH,1998,0.55,5.98767160897898,,0.8073233,
ETH,1999,0.55,6.01993690061564,,0.8073233,
ETH,2000,0.55,6.02824922705467,,0.8073233,
ETH,2001,0.55,6.06895558658962,,0.8073233,
ETH,2002,0.55,6.05750329373495,,0.8073233,
ETH,2003,0.55,6.00606626566835,,0.8073233,
ETH,2004,0.55,6.06107053538708,,0.8073233,
ETH,2005,0.35,6.16353932735371,,0.8073233,
ETH,2006,0.35,6.24141728871981,,0.8073233,
ETH,2007,0.35,6.32428168884023,,0.8073233,
ETH,2008,0.35,6.40045599564623,,0.8073233,
ETH,2009,0.35,6.46292089077797,,0.8073233,
ETH,2010,0.35,6.52272312112195,,0.8073233,
ETH,2011,0.35,,,0.8073233,
ETH,2012,0.35,,,0.8073233,
ETH,2013,0.35,,,0.8073233,
FIN,1992,1,9.97113363962264,7.966,0.1412075,-0.753505005590016
FIN,1993,1,9.94268478175982,8.174,0.1412075,-0.753505005590016
FIN,1994,1,9.98296431570867,8.382,0.1412075,-0.753505005590016
FIN,1995,1,10.0406175021682,8.59,0.1412075,-0.753505005590016
FIN,1996,1,10.0639070023455,8.69,0.1412075,-0.753505005590016
FIN,1997,1,10.1284070127502,8.79,0.1412075,-0.753505005590016
FIN,1998,1,10.1896607224669,8.89,0.1412075,-0.753505005590016
FIN,1999,1,10.2239346318699,8.99,0.1412075,-0.753505005590016
FIN,2000,1,10.2729769869121,9.09,0.1412075,-0.753505005590016
FIN,2001,1,10.290793925305,9.174,0.1412075,-0.753505005590016
FIN,2002,1,10.3016364671836,9.258,0.1412075,-0.753505005590016
FIN,2003,1,10.3139691722166,9.342,0.1412075,-0.753505005590016
FIN,2004,1,10.3531060468242,9.426,0.1412075,-0.753505005590016
FIN,2005,1,10.3826102264636,9.51,0.1412075,-0.753505005590016
FIN,2006,1,10.4227520555371,9.576,0.1412075,-0.753505005590016
FIN,2007,1,10.4778480241844,9.642,0.1412075,-0.753505005590016
FIN,2008,1,10.4786313779336,9.708,0.1412075,-0.753505005590016
FIN,2009,1,10.3651536415768,9.774,0.1412075,-0.753505005590016
FIN,2010,1,10.4039247636101,9.84,0.1412075,-0.753505005590016
FIN,2011,1,,9.84,0.1412075,-0.753505005590016
FIN,2012,1,,9.84,0.1412075,-0.753505005590016
FIN,2013,1,,9.84,0.1412075,-0.753505005590016
FJI,1992,0.75,8.15192597632709,9.486,0.547909,
FJI,1993,0.75,8.16747894315685,9.694,0.547909,
FJI,1994,0.75,8.17638099432787,9.902,0.547909,
FJI,1995,0.75,8.21690880611113,10.11,0.547909,
FJI,1996,0.75,8.25177787079099,10.04,0.547909,
FJI,1997,0.75,8.29100890133818,9.97,0.547909,
FJI,1998,0.8,8.2685061558086,9.9,0.547909,
FJI,1999,0.9,8.26681242361585,9.83,0.547909,
FJI,2000,0.8,8.3491385762202,9.76,0.547909,
FJI,2001,0.75,8.32193283468517,9.684,0.547909,
FJI,2002,0.75,8.33367286641871,9.608,0.547909,
FJI,2003,0.75,8.35488593518469,9.532,0.547909,
FJI,2004,0.8,8.34841504017311,9.456,0.547909,
FJI,2005,0.8,8.39647239925579,9.38,0.547909,
FJI,2006,0.35,8.40518285174002,9.496,0.547909,
FJI,2007,0.3,8.38761926153583,9.612,0.547909,
FJI,2008,0.3,8.37423774662003,9.728,0.547909,
FJI,2009,0.3,8.34541497350846,9.844,0.547909,
FJI,2010,0.3,8.33128372308672,9.96,0.547909,
FJI,2011,0.3,,9.96,0.547909,
FJI,2012,0.3,,9.96,0.547909,
FJI,2013,0.3,,9.96,0.547909,
FRA,1992,1,10.1657211283104,8.118,0.1220981,-0.0381257130147221
FRA,1993,1,10.1493002417178,8.352,0.1220981,-0.0381257130147221
FRA,1994,1,10.1684712411992,8.586,0.1220981,-0.0381257130147221
FRA,1995,1,10.1847990069867,8.82,0.1220981,-0.0381257130147221
FRA,1996,1,10.1885268001633,9.006,0.1220981,-0.0381257130147221
FRA,1997,1,10.2040789345222,9.192,0.1220981,-0.0381257130147221
FRA,1998,1,10.2363445918063,9.378,0.1220981,-0.0381257130147221
FRA,1999,1,10.2654590179134,9.564,0.1220981,-0.0381257130147221
FRA,2000,1,10.2978086253033,9.75,0.1220981,-0.0381257130147221
FRA,2001,1,10.3101796404966,9.824,0.1220981,-0.0381257130147221
FRA,2002,1,10.3126872472531,9.898,0.1220981,-0.0381257130147221
FRA,2003,1,10.316213703718,9.972,0.1220981,-0.0381257130147221
FRA,2004,1,10.3363894871322,10.046,0.1220981,-0.0381257130147221
FRA,2005,1,10.3491432080998,10.12,0.1220981,-0.0381257130147221
FRA,2006,1,10.3681917610612,10.232,0.1220981,-0.0381257130147221
FRA,2007,1,10.3860167456379,10.344,0.1220981,-0.0381257130147221
FRA,2008,1,10.378967708633,10.456,0.1220981,-0.0381257130147221
FRA,2009,1,10.3421285530619,10.568,0.1220981,-0.0381257130147221
FRA,2010,1,10.3513503471896,10.68,0.1220981,-0.0381257130147221
FRA,2011,1,,10.68,0.1220981,-0.0381257130147221
FRA,2012,1,,10.68,0.1220981,-0.0381257130147221
FRA,2013,1,,10.68,0.1220981,-0.0381257130147221
FSM,1992,,7.98481051927302,,0.7483131,
FSM,1993,,8.02560278112183,,0.7483131,
FSM,1994,,8.14671228438234,,0.7483131,
FSM,1995,,8.1806375350797,,0.7483131,
FSM,1996,,8.15221581746076,,0.7483131,
FSM,1997,,8.09115306008755,,0.7483131,
FSM,1998,,8.11064075337908,,0.7483131,
FSM,1999,,8.12265198407831,,0.7483131,
FSM,2000,,8.15926604396926,,0.7483131,
FSM,2001,,8.17711520259686,,0.7483131,
FSM,2002,,8.17717839605293,,0.7483131,
FSM,2003,,8.19584726256805,,0.7483131,
FSM,2004,,8.16683950797449,,0.7483131,
FSM,2005,,8.18522061542099,,0.7483131,
FSM,2006,,8.18675343837881,,0.7483131,
FSM,2007,,8.16537074004042,,0.7483131,
FSM,2008,,8.14490292378613,,0.7483131,
FSM,2009,,8.15360004681792,,0.7483131,
FSM,2010,,8.18641949979362,,0.7483131,
FSM,2011,,,,0.7483131,
FSM,2012,,,,0.7483131,
FSM,2013,,,,0.7483131,
GAB,1992,0.3,9.33509882611354,5.65,0.7820833,
GAB,1993,0.3,9.34722121073796,5.85,0.7820833,
GAB,1994,0.3,9.37824003718149,6.05,0.7820833,
GAB,1995,0.3,9.40194749457406,6.25,0.7820833,
GAB,1996,0.3,9.40488977459457,6.404,0.7820833,
GAB,1997,0.3,9.4538308492527,6.558,0.7820833,
GAB,1998,0.3,9.43537866313661,6.712,0.7820833,
GAB,1999,0.3,9.30617976926568,6.866,0.7820833,
GAB,2000,0.3,9.2947345006241,7.02,0.7820833,
GAB,2001,0.3,9.25956734730116,7.158,0.7820833,
GAB,2002,0.3,9.22582099619148,7.296,0.7820833,
GAB,2003,0.3,9.22201303124512,7.434,0.7820833,
GAB,2004,0.3,9.18900987356374,7.572,0.7820833,
GAB,2005,0.3,9.22230021033681,7.71,0.7820833,
GAB,2006,0.3,9.16460246104147,7.846,0.7820833,
GAB,2007,0.3,9.19977172261942,7.982,0.7820833,
GAB,2008,0.3,9.19704274699793,8.118,0.7820833,
GAB,2009,0.65,9.15772453197903,8.254,0.7820833,
GAB,2010,0.65,9.19987160297558,8.39,0.7820833,
GAB,2011,0.65,,8.39,0.7820833,
GAB,2012,0.65,,8.39,0.7820833,
GAB,2013,0.65,,8.39,0.7820833,
GBR,1992,1,10.0316442389381,9.236,0.0531693,-0.140850757840447
GBR,1993,1,10.0513529246498,9.304,0.0531693,-0.140850757840447
GBR,1994,1,10.0892216228685,9.372,0.0531693,-0.140850757840447
GBR,1995,1,10.1140039651123,9.44,0.0531693,-0.140850757840447
GBR,1996,1,10.1415506987213,9.536,0.0531693,-0.140850757840447
GBR,1997,1,10.2041892929544,9.632,0.0531693,-0.140850757840447
GBR,1998,1,10.2419960117198,9.728,0.0531693,-0.140850757840447
GBR,1999,1,10.2746455623664,9.824,0.0531693,-0.140850757840447
GBR,2000,1,10.3141222377252,9.92,0.0531693,-0.140850757840447
GBR,2001,1,10.341738976945,10.156,0.0531693,-0.140850757840447
GBR,2002,1,10.3644829441379,10.392,0.0531693,-0.140850757840447
GBR,2003,1,10.3952546060774,10.628,0.0531693,-0.140850757840447
GBR,2004,1,10.4193560156872,10.864,0.0531693,-0.140850757840447
GBR,2005,1,10.4336129774377,11.1,0.0531693,-0.140850757840447
GBR,2006,1,10.4540788027516,11.328,0.0531693,-0.140850757840447
GBR,2007,1,10.483200898221,11.556,0.0531693,-0.140850757840447
GBR,2008,1,10.4644896209977,11.784,0.0531693,-0.140850757840447
GBR,2009,1,10.4089980281853,12.012,0.0531693,-0.140850757840447
GBR,2010,1,10.4419674983856,12.24,0.0531693,-0.140850757840447
GBR,2011,1,,12.24,0.0531693,-0.140850757840447
GBR,2012,1,,12.24,0.0531693,-0.140850757840447
GBR,2013,1,,12.24,0.0531693,-0.140850757840447
GEO,1992,0.5,,,0.474852,0.413786240196868
GEO,1993,0.5,7.65391113351196,,0.474852,0.413786240196868
GEO,1994,0.6,7.55587010732988,,0.474852,0.413786240196868
GEO,1995,0.7,7.56437612912936,,0.474852,0.413786240196868
GEO,1996,0.7,7.83607517832164,,0.474852,0.413786240196868
GEO,1997,0.7,7.86710734184761,,0.474852,0.413786240196868
GEO,1998,0.7,7.84222370548771,,0.474852,0.413786240196868
GEO,1999,0.7,7.85036738916538,,0.474852,0.413786240196868
GEO,2000,0.6,7.9738425160256,,0.474852,0.413786240196868
GEO,2001,0.6,7.96930399882195,,0.474852,0.413786240196868
GEO,2002,0.6,8.00894022356465,,0.474852,0.413786240196868
GEO,2003,0.6,8.06404786056169,,0.474852,0.413786240196868
GEO,2004,0.8,8.16471456591907,,0.474852,0.413786240196868
GEO,2005,0.8,8.22482541436367,,0.474852,0.413786240196868
GEO,2006,0.8,8.3511612240677,,0.474852,0.413786240196868
GEO,2007,0.8,8.43600567536792,,0.474852,0.413786240196868
GEO,2008,0.8,8.50192735065335,,0.474852,0.413786240196868
GEO,2009,0.8,8.50864873802108,,0.474852,0.413786240196868
GEO,2010,0.8,8.5371208564635,,0.474852,0.413786240196868
GEO,2011,0.8,,,0.474852,0.413786240196868
GEO,2012,0.8,,,0.474852,0.413786240196868
GEO,2013,0.85,,,0.474852,0.413786240196868
GHA,1992,0.45,7.14212975311872,5.746,0.6730879,
GHA,1993,0.45,7.13550007001838,5.794,0.6730879,
GHA,1994,0.45,7.14547903030975,5.842,0.6730879,
GHA,1995,0.45,7.15725957873512,5.89,0.6730879,
GHA,1996,0.6,7.18894513455158,6,0.6730879,
GHA,1997,0.6,7.20606340883346,6.11,0.6730879,
GHA,1998,0.6,7.22873733178185,6.22,0.6730879,
GHA,1999,0.6,7.25479755072265,6.33,0.6730879,
GHA,2000,0.6,7.29838884640759,6.44,0.6730879,
GHA,2001,0.8,7.29692588651554,6.554,0.6730879,
GHA,2002,0.8,7.32064962503394,6.668,0.6730879,
GHA,2003,0.8,7.34760798427561,6.782,0.6730879,
GHA,2004,0.9,7.37270992371769,6.896,0.6730879,
GHA,2005,0.9,7.41342247235372,7.01,0.6730879,
GHA,2006,0.9,7.44233117471403,7.008,0.6730879,
GHA,2007,0.9,7.4674222870915,7.006,0.6730879,
GHA,2008,0.9,7.55290653254279,7.004,0.6730879,
GHA,2009,0.9,7.57797957912029,7.002,0.6730879,
GHA,2010,0.9,7.64696428747047,7,0.6730879,
GHA,2011,0.9,,7,0.6730879,
GHA,2012,0.9,,7,0.6730879,
GHA,2013,0.9,,7,0.6730879,
GIN,1992,0.25,6.54342526282851,,0.7725216,
GIN,1993,0.25,6.56413932463563,,0.7725216,
GIN,1994,0.25,6.56723129521225,,0.7725216,
GIN,1995,0.45,6.57713613045405,,0.7725216,
GIN,1996,0.45,6.59024377628196,,0.7725216,
GIN,1997,0.45,6.63235638689896,,0.7725216,
GIN,1998,0.45,6.66329667503593,,0.7725216,
GIN,1999,0.45,6.67749308568971,,0.7725216,
GIN,2000,0.45,6.68411595041569,,0.7725216,
GIN,2001,0.45,6.71817975400313,,0.7725216,
GIN,2002,0.45,6.75110046324035,,0.7725216,
GIN,2003,0.45,6.73452073930118,,0.7725216,
GIN,2004,0.45,6.72762441974508,,0.7725216,
GIN,2005,0.45,6.72997131071242,,0.7725216,
GIN,2006,0.45,6.71780479659563,,0.7725216,
GIN,2007,0.45,6.71007851237557,,0.7725216,
GIN,2008,0.45,6.69160709998522,,0.7725216,
GIN,2009,0.45,6.64437414353155,,0.7725216,
GIN,2010,0.55,6.66911774498518,,0.7725216,
GIN,2011,0.55,,,0.7725216,
GIN,2012,0.55,,,0.7725216,
GIN,2013,0.7,,,0.7725216,
GMB,1992,0.9,7.12783634776011,2.03,0.8076314,
GMB,1993,0.9,7.1185068352209,2.17,0.8076314,
GMB,1994,0.15,7.10652802787353,2.31,0.8076314,
GMB,1995,0.15,6.9936847486377,2.45,0.8076314,
GMB,1996,0.2,7.04628538173692,2.488,0.8076314,
GMB,1997,0.25,6.99498675613128,2.526,0.8076314,
GMB,1998,0.25,7.02163662181369,2.564,0.8076314,
GMB,1999,0.25,7.05816693461957,2.602,0.8076314,
GMB,2000,0.25,7.11063424432969,2.64,0.8076314,
GMB,2001,0.25,7.12106986945274,2.762,0.8076314,
GMB,2002,0.25,7.10975754403914,2.884,0.8076314,
GMB,2003,0.25,7.09731837715956,3.006,0.8076314,
GMB,2004,0.25,7.03028151266828,3.128,0.8076314,
GMB,2005,0.25,7.01214400704732,3.25,0.8076314,
GMB,2006,0.25,7.03451425030679,3.354,0.8076314,
GMB,2007,0.25,7.02486534895902,3.458,0.8076314,
GMB,2008,0.25,7.09107028672358,3.562,0.8076314,
GMB,2009,0.25,7.13766553363257,3.666,0.8076314,
GMB,2010,0.25,7.1479287387265,3.77,0.8076314,
GMB,2011,0.25,,3.77,0.8076314,
GMB,2012,0.25,,3.77,0.8076314,
GMB,2013,0.25,,3.77,0.8076314,
GNB,1992,0.25,7.02097133178562,,0.8141338,
GNB,1993,0.25,6.9590942060085,,0.8141338,
GNB,1994,0.6,7.00432200645422,,0.8141338,
GNB,1995,0.6,6.99543067943438,,0.8141338,
GNB,1996,0.6,6.97386472666198,,0.8141338,
GNB,1997,0.6,7.05322238911142,,0.8141338,
GNB,1998,0.5,6.67944016327634,,0.8141338,
GNB,1999,0.65,6.73275148916901,,0.8141338,
GNB,2000,0.75,6.71459091273768,,0.8141338,
GNB,2001,0.75,6.64063236798762,,0.8141338,
GNB,2002,0.75,6.64395923048792,,0.8141338,
GNB,2003,0.45,6.63146587358768,,0.8141338,
GNB,2004,0.45,6.63429442086267,,0.8141338,
GNB,2005,0.8,6.65224151210958,,0.8141338,
GNB,2006,0.8,6.6608445979911,,0.8141338,
GNB,2007,0.8,6.68934861722113,,0.8141338,
GNB,2008,0.8,6.70565288160707,,0.8141338,
GNB,2009,0.8,6.7628043604771,,0.8141338,
