GID_2,year,ln_rgdppc,lnpop,GID_0
CIV.5.1_1,1999,7.46854945412652,7.00192416204841,CIV
CIV.5.1_1,2000,7.47365711035831,7.01908258160826,CIV
CIV.5.1_1,2001,7.45640217167433,7.02588132560391,CIV
CIV.5.1_1,2002,7.43914723299035,7.03268006959957,CIV
CIV.5.1_1,2003,7.42189229430638,7.03947881359523,CIV
CIV.5.1_1,2004,7.4046373556224,7.04627755759089,CIV
CIV.5.1_1,2005,7.38738241693842,7.05307630158654,CIV
CIV.5.1_1,2006,7.38738241693842,7.05307630158654,CIV
CIV.5.1_1,2007,7.38738241693842,7.05307630158654,CIV
CIV.5.1_1,2008,7.38738241693842,7.05307630158654,CIV
CIV.5.1_1,2009,7.38738241693842,7.05307630158654,CIV
CIV.6.1_1,1992,7.49987532278901,6.31684924325951,CIV
CIV.6.1_1,1993,7.482623244867,6.33899766050144,CIV
CIV.6.1_1,1994,7.465371166945,6.36114607774336,CIV
CIV.6.1_1,1995,7.448119089023,6.38329449498528,CIV
CIV.6.1_1,1996,7.45322674539118,6.39789936332826,CIV
CIV.6.1_1,1997,7.45833440175936,6.41250423167123,CIV
CIV.6.1_1,1998,7.46344205812754,6.42710910001421,CIV
CIV.6.1_1,1999,7.46854971449573,6.44171396835718,CIV
CIV.6.1_1,2000,7.47365737086391,6.45631883670016,CIV
CIV.6.1_1,2001,7.45640243222497,6.46061691784437,CIV
CIV.6.1_1,2002,7.43914749358604,6.46491499898858,CIV
CIV.6.1_1,2003,7.4218925549471,6.46921308013279,CIV
CIV.6.1_1,2004,7.40463761630817,6.473511161277,CIV
CIV.6.1_1,2005,7.38738267766923,6.47780924242121,CIV
CIV.6.1_1,2006,7.38738267766923,6.47780924242121,CIV
CIV.6.1_1,2007,7.38738267766923,6.47780924242121,CIV
CIV.6.1_1,2008,7.38738267766923,6.47780924242121,CIV
CIV.6.1_1,2009,7.38738267766923,6.47780924242121,CIV
CIV.6.2_1,1992,7.48981113726408,5.9923025277456,CIV
CIV.6.2_1,1993,7.4727517080681,6.00934091753121,CIV
CIV.6.2_1,1994,7.45569227887212,6.02637930731682,CIV
CIV.6.2_1,1995,7.43863284967614,6.04341769710243,CIV
CIV.6.2_1,1996,7.44377157375701,6.05336157259145,CIV
CIV.6.2_1,1997,7.44891029783789,6.06330544808047,CIV
CIV.6.2_1,1998,7.45404902191876,6.07324932356948,CIV
CIV.6.2_1,1999,7.45918774599964,6.0831931990585,CIV
CIV.6.2_1,2000,7.46432647008051,6.09313707454752,CIV
CIV.6.2_1,2001,7.44746914301307,6.09342505699848,CIV
CIV.6.2_1,2002,7.43061181594563,6.09371303944945,CIV
CIV.6.2_1,2003,7.41375448887819,6.09400102190041,CIV
CIV.6.2_1,2004,7.39689716181075,6.09428900435137,CIV
CIV.6.2_1,2005,7.38003983474331,6.09457698680234,CIV
CIV.6.2_1,2006,7.38003983474331,6.09457698680234,CIV
CIV.6.2_1,2007,7.38003983474331,6.09457698680234,CIV
CIV.6.2_1,2008,7.38003983474331,6.09457698680234,CIV
CIV.6.2_1,2009,7.38003983474331,6.09457698680234,CIV
CIV.7.1_1,1992,7.49987528159154,6.30885810448414,CIV
CIV.7.1_1,1993,7.48262320395168,6.32351194387292,CIV
CIV.7.1_1,1994,7.46537112631182,6.3381657832617,CIV
CIV.7.1_1,1995,7.44811904867196,6.35281962265048,CIV
CIV.7.1_1,1996,7.45322670491983,6.35980783694787,CIV
CIV.7.1_1,1997,7.45833436116769,6.36679605124526,CIV
CIV.7.1_1,1998,7.46344201741556,6.37378426554265,CIV
CIV.7.1_1,1999,7.46854967366342,6.38077247984004,CIV
CIV.7.1_1,2000,7.47365732991128,6.38776069413742,CIV
CIV.7.1_1,2001,7.45640239125042,6.38433954516092,CIV
CIV.7.1_1,2002,7.43914745258956,6.38091839618442,CIV
CIV.7.1_1,2003,7.4218925139287,6.37749724720791,CIV
CIV.7.1_1,2004,7.40463757526783,6.37407609823141,CIV
CIV.7.1_1,2005,7.38738263660697,6.37065494925491,CIV
CIV.7.1_1,2006,7.38738263660697,6.37065494925491,CIV
CIV.7.1_1,2007,7.38738263660697,6.37065494925491,CIV
CIV.7.1_1,2008,7.38738263660697,6.37065494925491,CIV
CIV.7.1_1,2009,7.38738263660697,6.37065494925491,CIV
CIV.7.3_1,1992,7.40750815295709,6.4117039146345,CIV
CIV.7.3_1,1993,7.39151800371578,6.43384642810187,CIV
CIV.7.3_1,1994,7.37552785447447,6.45598894156924,CIV
CIV.7.3_1,1995,7.35953770523317,6.47813145503661,CIV
CIV.7.3_1,1996,7.36457841279175,6.4937271390785,CIV
CIV.7.3_1,1997,7.36961912035034,6.50932282312039,CIV
CIV.7.3_1,1998,7.37465982790893,6.52491850716227,CIV
CIV.7.3_1,1999,7.37970053546752,6.54051419120416,CIV
CIV.7.3_1,2000,7.3847412430261,6.55610987524605,CIV
CIV.7.3_1,2001,7.37044336150142,6.56359743189951,CIV
CIV.7.3_1,2002,7.35614547997673,6.57108498855297,CIV
CIV.7.3_1,2003,7.34184759845204,6.57857254520642,CIV
CIV.7.3_1,2004,7.32754971692736,6.58606010185988,CIV
CIV.7.3_1,2005,7.31325183540267,6.59354765851334,CIV
CIV.7.3_1,2006,7.31325183540267,6.59354765851334,CIV
CIV.7.3_1,2007,7.31325183540267,6.59354765851334,CIV
CIV.7.3_1,2008,7.31325183540267,6.59354765851334,CIV
CIV.7.3_1,2009,7.31325183540267,6.59354765851334,CIV
CIV.8.3_1,1992,7.48873138431764,6.59326208538078,CIV
CIV.8.3_1,1993,7.47107938015011,6.6213149765253,CIV
CIV.8.3_1,1994,7.45342737598258,6.64936786766983,CIV
CIV.8.3_1,1995,7.43577537181505,6.67742075881435,CIV
CIV.8.3_1,1996,7.44088112235174,6.69749009076733,CIV
CIV.8.3_1,1997,7.44598687288843,6.7175594227203,CIV
CIV.8.3_1,1998,7.45109262342513,6.73762875467328,CIV
CIV.8.3_1,1999,7.45619837396182,6.75769808662625,CIV
CIV.8.3_1,2000,7.46130412449851,6.77776741857922,CIV
CIV.8.3_1,2001,7.44432129871263,6.78807678154244,CIV
CIV.8.3_1,2002,7.42733847292674,6.79838614450566,CIV
CIV.8.3_1,2003,7.41035564714086,6.80869550746888,CIV
CIV.8.3_1,2004,7.39337282135498,6.8190048704321,CIV
CIV.8.3_1,2005,7.37638999556909,6.82931423339531,CIV
CIV.8.3_1,2006,7.37638999556909,6.82931423339531,CIV
CIV.8.3_1,2007,7.37638999556909,6.82931423339531,CIV
CIV.8.3_1,2008,7.37638999556909,6.82931423339531,CIV
CIV.8.3_1,2009,7.37638999556909,6.82931423339531,CIV
CIV.9.1_1,1992,7.49987533231467,6.22545793998739,CIV
CIV.9.1_1,1993,7.48262325467801,6.26600585124179,CIV
CIV.9.1_1,1994,7.46537117704135,6.30655376249619,CIV
CIV.9.1_1,1995,7.44811909940469,6.3471016737506,CIV
CIV.9.1_1,1996,7.45322675565982,6.38018231705813,CIV
CIV.9.1_1,1997,7.45833441191494,6.41326296036566,CIV
CIV.9.1_1,1998,7.46344206817007,6.44634360367319,CIV
CIV.9.1_1,1999,7.4685497244252,6.47942424698072,CIV
CIV.9.1_1,2000,7.47365738068033,6.51250489028826,CIV
CIV.9.1_1,2001,7.4564024419371,6.53537208149459,CIV
CIV.9.1_1,2002,7.43914750319388,6.55823927270092,CIV
CIV.9.1_1,2003,7.42189256445065,6.58110646390725,CIV
CIV.9.1_1,2004,7.40463762570742,6.60397365511358,CIV
CIV.9.1_1,2005,7.38738268696419,6.62684084631991,CIV
CIV.9.1_1,2006,7.38738268696419,6.62684084631991,CIV
CIV.9.1_1,2007,7.38738268696419,6.62684084631991,CIV
CIV.9.1_1,2008,7.38738268696419,6.62684084631991,CIV
CIV.9.1_1,2009,7.38738268696419,6.62684084631991,CIV
CIV.9.2_1,1992,7.4998751883871,6.44578961277863,CIV
CIV.9.2_1,1993,7.48262311074756,6.47552982566657,CIV
CIV.9.2_1,1994,7.46537103310803,6.50527003855451,CIV
CIV.9.2_1,1995,7.44811895546849,6.53501025144245,CIV
CIV.9.2_1,1996,7.45322661156643,6.55710328043084,CIV
CIV.9.2_1,1997,7.45833426766438,6.57919630941923,CIV
CIV.9.2_1,1998,7.46344192376232,6.60128933840762,CIV
CIV.9.2_1,1999,7.46854957986026,6.62338236739601,CIV
CIV.9.2_1,2000,7.4736572359582,6.6454753963844,CIV
CIV.9.2_1,2001,7.45640229734328,6.6571866953961,CIV
CIV.9.2_1,2002,7.43914735872836,6.6688979944078,CIV
CIV.9.2_1,2003,7.42189242011344,6.6806092934195,CIV
CIV.9.2_1,2004,7.40463748149852,6.69232059243121,CIV
CIV.9.2_1,2005,7.3873825428836,6.70403189144291,CIV
CIV.9.2_1,2006,7.3873825428836,6.70403189144291,CIV
CIV.9.2_1,2007,7.3873825428836,6.70403189144291,CIV
CIV.9.2_1,2008,7.3873825428836,6.70403189144291,CIV
CIV.9.2_1,2009,7.3873825428836,6.70403189144291,CIV
CMR.1.3_1,1992,7.4587163833877,4.46934593925085,CMR
CMR.1.3_1,1993,7.41727995904894,4.49722282368664,CMR
CMR.1.3_1,1994,7.37584353471018,4.52509970812243,CMR
CMR.1.3_1,1995,7.33440711037142,4.55297659255822,CMR
CMR.1.3_1,1996,7.35467169818529,4.57758687505034,CMR
CMR.1.3_1,1997,7.37493628599915,4.60219715754245,CMR
CMR.1.3_1,1998,7.39520087381301,4.62680744003457,CMR
CMR.1.3_1,1999,7.41546546162688,4.65141772252669,CMR
CMR.1.3_1,2000,7.43573004944074,4.67602800501881,CMR
CMR.1.3_1,2001,7.45224254047722,4.6993638634147,CMR
CMR.1.3_1,2002,7.46875503151371,4.72269972181059,CMR
CMR.1.3_1,2003,7.48526752255019,4.74603558020648,CMR
CMR.1.3_1,2004,7.50178001358667,4.76937143860237,CMR
CMR.1.3_1,2005,7.51829250462315,4.79270729699826,CMR
CMR.1.3_1,2006,7.51829250462315,4.79270729699826,CMR
CMR.1.3_1,2007,7.51829250462315,4.79270729699826,CMR
CMR.1.3_1,2008,7.51829250462315,4.79270729699826,CMR
CMR.1.3_1,2009,7.51829250462315,4.79270729699826,CMR
CMR.1.4_1,1992,6.56378950478598,4.92141222431547,CMR
CMR.1.4_1,1993,6.53426719601219,4.95046857947908,CMR
CMR.1.4_1,1994,6.5047448872384,4.9795249346427,CMR
CMR.1.4_1,1995,6.47522257846461,5.00858128980632,CMR
CMR.1.4_1,1996,6.48193392765245,5.03605541035017,CMR
CMR.1.4_1,1997,6.48864527684029,5.06352953089402,CMR
CMR.1.4_1,1998,6.49535662602813,5.09100365143787,CMR
CMR.1.4_1,1999,6.50206797521597,5.11847777198172,CMR
CMR.1.4_1,2000,6.50877932440382,5.14595189252558,CMR
CMR.1.4_1,2001,6.55193058208077,5.17194956662841,CMR
CMR.1.4_1,2002,6.59508183975771,5.19794724073124,CMR
CMR.1.4_1,2003,6.63823309743466,5.22394491483407,CMR
CMR.1.4_1,2004,6.68138435511161,5.2499425889369,CMR
CMR.1.4_1,2005,6.72453561278856,5.27594026303974,CMR
CMR.1.4_1,2006,6.72453561278856,5.27594026303974,CMR
CMR.1.4_1,2007,6.72453561278856,5.27594026303974,CMR
CMR.1.4_1,2008,6.72453561278856,5.27594026303974,CMR
CMR.1.4_1,2009,6.72453561278856,5.27594026303974,CMR
CMR.1.5_1,1992,7.48205720792458,5.30182224304752,CMR
CMR.1.5_1,1993,7.43523863144116,5.32953477461372,CMR
CMR.1.5_1,1994,7.38842005495775,5.35724730617993,CMR
CMR.1.5_1,1995,7.34160147847433,5.38495983774613,CMR
CMR.1.5_1,1996,7.36391358225964,5.40906580228941,CMR
CMR.1.5_1,1997,7.38622568604496,5.43317176683269,CMR
CMR.1.5_1,1998,7.40853778983027,5.45727773137597,CMR
CMR.1.5_1,1999,7.43084989361558,5.48138369591926,CMR
CMR.1.5_1,2000,7.45316199740089,5.50548966046254,CMR
CMR.1.5_1,2001,7.46661463903903,5.52847791566051,CMR
CMR.1.5_1,2002,7.48006728067718,5.55146617085848,CMR
CMR.1.5_1,2003,7.49351992231532,5.57445442605645,CMR
CMR.1.5_1,2004,7.50697256395346,5.59744268125442,CMR
CMR.1.5_1,2005,7.52042520559161,5.62043093645238,CMR
CMR.1.5_1,2006,7.52042520559161,5.62043093645238,CMR
CMR.1.5_1,2007,7.52042520559161,5.62043093645238,CMR
CMR.1.5_1,2008,7.52042520559161,5.62043093645238,CMR
CMR.1.5_1,2009,7.52042520559161,5.62043093645238,CMR
CMR.10.1_1,1992,7.58222974489197,4.8130398880838,CMR
CMR.10.1_1,1993,7.53541116685369,4.8407520081756,CMR
CMR.10.1_1,1994,7.48859258881541,4.86846412826741,CMR
CMR.10.1_1,1995,7.44177401077713,4.89617624835921,CMR
CMR.10.1_1,1996,7.46408611303294,4.92028203515311,CMR
CMR.10.1_1,1997,7.48639821528875,4.944387821947,CMR
CMR.10.1_1,1998,7.50871031754457,4.9684936087409,CMR
CMR.10.1_1,1999,7.53102241980038,4.99259939553479,CMR
CMR.10.1_1,2000,7.55333452205619,5.01670518232869,CMR
CMR.10.1_1,2001,7.56678716871818,5.03969388044083,CMR
CMR.10.1_1,2002,7.58023981538017,5.06268257855297,CMR
CMR.10.1_1,2003,7.59369246204216,5.08567127666512,CMR
CMR.10.1_1,2004,7.60714510870415,5.10865997477727,CMR
CMR.10.1_1,2005,7.62059775536614,5.13164867288941,CMR
CMR.10.1_1,2006,7.62059775536614,5.13164867288941,CMR
CMR.10.1_1,2007,7.62059775536614,5.13164867288941,CMR
CMR.10.1_1,2008,7.62059775536614,5.13164867288941,CMR
CMR.10.1_1,2009,7.62059775536614,5.13164867288941,CMR
CMR.10.2_1,1992,7.66794162894602,6.78959114832954,CMR
CMR.10.2_1,1993,7.621123050783,6.81730348638962,CMR
CMR.10.2_1,1994,7.57430447261999,6.84501582444971,CMR
CMR.10.2_1,1995,7.52748589445697,6.87272816250979,CMR
CMR.10.2_1,1996,7.54979799690355,6.89683387951787,CMR
CMR.10.2_1,1997,7.57211009935012,6.92093959652596,CMR
CMR.10.2_1,1998,7.59442220179669,6.94504531353405,CMR
CMR.10.2_1,1999,7.61673430424326,6.96915103054213,CMR
CMR.10.2_1,2000,7.63904640668984,6.99325674755022,CMR
CMR.10.2_1,2001,7.65249905322218,7.01624495208564,CMR
CMR.10.2_1,2002,7.66595169975452,7.03923315662106,CMR
CMR.10.2_1,2003,7.67940434628687,7.06222136115648,CMR
CMR.10.2_1,2004,7.69285699281921,7.0852095656919,CMR
CMR.10.2_1,2005,7.70630963935155,7.10819777022732,CMR
CMR.10.2_1,2006,7.70630963935155,7.10819777022732,CMR
CMR.10.2_1,2007,7.70630963935155,7.10819777022732,CMR
CMR.10.2_1,2008,7.70630963935155,7.10819777022732,CMR
CMR.10.2_1,2009,7.70630963935155,7.10819777022732,CMR
CMR.10.3_1,1992,7.79131473394297,5.55378891084539,CMR
CMR.10.3_1,1993,7.74449615590962,5.58150143717305,CMR
CMR.10.3_1,1994,7.69767757787627,5.60921396350072,CMR
CMR.10.3_1,1995,7.65085899984292,5.63692648982838,CMR
CMR.10.3_1,1996,7.67317110215715,5.6610321081543,CMR
CMR.10.3_1,1997,7.69548320447137,5.68513772648022,CMR
CMR.10.3_1,1998,7.7177953067856,5.70924334480614,CMR
CMR.10.3_1,1999,7.74010740909983,5.73334896313206,CMR
CMR.10.3_1,2000,7.76241951141406,5.75745458145798,CMR
CMR.10.3_1,2001,7.77587215819949,5.78044314082181,CMR
CMR.10.3_1,2002,7.78932480498492,5.80343170018564,CMR
CMR.10.3_1,2003,7.80277745177035,5.82642025954947,CMR
CMR.10.3_1,2004,7.81623009855579,5.84940881891331,CMR
CMR.10.3_1,2005,7.82968274534122,5.87239737827714,CMR
CMR.10.3_1,2006,7.82968274534122,5.87239737827714,CMR
CMR.10.3_1,2007,7.82968274534122,5.87239737827714,CMR
CMR.10.3_1,2008,7.82968274534122,5.87239737827714,CMR
CMR.10.3_1,2009,7.82968274534122,5.87239737827714,CMR
CMR.2.1_1,1992,7.46953616700319,4.29647895615856,CMR
CMR.2.1_1,1993,7.42271758964445,4.32419135436921,CMR
CMR.2.1_1,1994,7.3758990122857,4.35190375257987,CMR
CMR.2.1_1,1995,7.32908043492695,4.37961615079053,CMR
CMR.2.1_1,1996,7.35139253616014,4.40372227297858,CMR
CMR.2.1_1,1997,7.37370463739334,4.42782839516663,CMR
CMR.2.1_1,1998,7.39601673862653,4.45193451735469,CMR
CMR.2.1_1,1999,7.41832883985972,4.47604063954274,CMR
CMR.2.1_1,2000,7.44064094109291,4.5001467617308,CMR
CMR.2.1_1,2001,7.45409358823686,4.52313479704883,CMR
CMR.2.1_1,2002,7.46754623538082,4.54612283236686,CMR
CMR.2.1_1,2003,7.48099888252478,4.56911086768489,CMR
CMR.2.1_1,2004,7.49445152966873,4.59209890300292,CMR
CMR.2.1_1,2005,7.50790417681269,4.61508693832095,CMR
CMR.2.1_1,2006,7.50790417681269,4.61508693832095,CMR
CMR.2.1_1,2007,7.50790417681269,4.61508693832095,CMR
CMR.2.1_1,2008,7.50790417681269,4.61508693832095,CMR
CMR.2.1_1,2009,7.50790417681269,4.61508693832095,CMR
CMR.2.3_1,1992,7.62062947247435,5.25382260922417,CMR
CMR.2.3_1,1993,7.57381089421297,5.28153480395911,CMR
CMR.2.3_1,1994,7.52699231595159,5.30924699869405,CMR
CMR.2.3_1,1995,7.48017373769021,5.33695919342899,CMR
CMR.2.3_1,1996,7.5024858401075,5.36106505140201,CMR
CMR.2.3_1,1997,7.52479794252479,5.38517090937503,CMR
CMR.2.3_1,1998,7.54711004494208,5.40927676734806,CMR
CMR.2.3_1,1999,7.56942214735937,5.43338262532108,CMR
CMR.2.3_1,2000,7.59173424977665,5.4574884832941,CMR
CMR.2.3_1,2001,7.60518689656589,5.48047651030575,CMR
CMR.2.3_1,2002,7.61863954335513,5.5034645373174,CMR
CMR.2.3_1,2003,7.63209219014436,5.52645256432905,CMR
CMR.2.3_1,2004,7.6455448369336,5.54944059134069,CMR
CMR.2.3_1,2005,7.65899748372283,5.57242861835234,CMR
CMR.2.3_1,2006,7.65899748372283,5.57242861835234,CMR
CMR.2.3_1,2007,7.65899748372283,5.57242861835234,CMR
CMR.2.3_1,2008,7.65899748372283,5.57242861835234,CMR
CMR.2.3_1,2009,7.65899748372283,5.57242861835234,CMR
CMR.2.4_1,1992,7.65353812846437,5.18907515058645,CMR
CMR.2.4_1,1993,7.60671954852714,5.21678720768572,CMR
CMR.2.4_1,1994,7.5599009685899,5.24449926478499,CMR
CMR.2.4_1,1995,7.51308238865266,5.27221132188426,CMR
CMR.2.4_1,1996,7.53539450186696,5.29631708733561,CMR
CMR.2.4_1,1997,7.55770661508126,5.32042285278695,CMR
CMR.2.4_1,1998,7.58001872829556,5.3445286182383,CMR
CMR.2.4_1,1999,7.60233084150986,5.36863438368964,CMR
CMR.2.4_1,2000,7.62464295472416,5.39274014914099,CMR
CMR.2.4_1,2001,7.63809558374663,5.41572886635983,CMR
CMR.2.4_1,2002,7.6515482127691,5.43871758357868,CMR
CMR.2.4_1,2003,7.66500084179157,5.46170630079752,CMR
CMR.2.4_1,2004,7.67845347081405,5.48469501801637,CMR
CMR.2.4_1,2005,7.69190609983652,5.50768373523521,CMR
CMR.2.4_1,2006,7.69190609983652,5.50768373523521,CMR
CMR.2.4_1,2007,7.69190609983652,5.50768373523521,CMR
CMR.2.4_1,2008,7.69190609983652,5.50768373523521,CMR
CMR.2.4_1,2009,7.69190609983652,5.50768373523521,CMR
CMR.2.5_1,1992,7.69463437003256,4.90512043076812,CMR
CMR.2.5_1,1993,7.64781579149213,4.93283258965148,CMR
CMR.2.5_1,1994,7.6009972129517,4.96054474853484,CMR
CMR.2.5_1,1995,7.55417863441127,4.98825690741821,CMR
CMR.2.5_1,1996,7.57649073690024,5.01236333958723,CMR
CMR.2.5_1,1997,7.59880283938922,5.03646977175624,CMR
CMR.2.5_1,1998,7.62111494187819,5.06057620392526,CMR
CMR.2.5_1,1999,7.64342704436716,5.08468263609428,CMR
CMR.2.5_1,2000,7.66573914685614,5.1087890682633,CMR
CMR.2.5_1,2001,7.67919179327495,5.13177823288249,CMR
CMR.2.5_1,2002,7.69264443969377,5.15476739750169,CMR
CMR.2.5_1,2003,7.70609708611258,5.17775656212089,CMR
CMR.2.5_1,2004,7.7195497325314,5.20074572674009,CMR
CMR.2.5_1,2005,7.73300237895022,5.22373489135929,CMR
CMR.2.5_1,2006,7.73300237895022,5.22373489135929,CMR
CMR.2.5_1,2007,7.73300237895022,5.22373489135929,CMR
CMR.2.5_1,2008,7.73300237895022,5.22373489135929,CMR
CMR.2.5_1,2009,7.73300237895022,5.22373489135929,CMR
CMR.2.8_1,1992,7.70134212618031,6.16211148741752,CMR
CMR.2.8_1,1993,7.65452354802814,6.18982379487721,CMR
CMR.2.8_1,1994,7.60770496987596,6.21753610233691,CMR
CMR.2.8_1,1995,7.56088639172379,6.2452484097966,CMR
CMR.2.8_1,1996,7.58319849420513,6.2693542238072,CMR
CMR.2.8_1,1997,7.60551059668646,6.2934600378178,CMR
CMR.2.8_1,1998,7.6278226991678,6.3175658518284,CMR
CMR.2.8_1,1999,7.65013480164914,6.341671665839,CMR
CMR.2.8_1,2000,7.67244690413047,6.3657774798496,CMR
CMR.2.8_1,2001,7.68589955066761,6.38876558125355,CMR
CMR.2.8_1,2002,7.69935219720475,6.4117536826575,CMR
CMR.2.8_1,2003,7.71280484374188,6.43474178406145,CMR
CMR.2.8_1,2004,7.72625749027902,6.4577298854654,CMR
CMR.2.8_1,2005,7.73971013681616,6.48071798686935,CMR
CMR.2.8_1,2006,7.73971013681616,6.48071798686935,CMR
CMR.2.8_1,2007,7.73971013681616,6.48071798686935,CMR
CMR.2.8_1,2008,7.73971013681616,6.48071798686935,CMR
CMR.2.8_1,2009,7.73971013681616,6.48071798686935,CMR
CMR.3.1_1,1992,6.85553321729405,4.79269664251441,CMR
CMR.3.1_1,1993,6.82728821605561,4.82018623168809,CMR
CMR.3.1_1,1994,6.79904321481718,4.84767582086177,CMR
CMR.3.1_1,1995,6.77079821357875,4.87516541003544,CMR
CMR.3.1_1,1996,6.77778405144672,4.89839360798381,CMR
CMR.3.1_1,1997,6.7847698893147,4.92162180593218,CMR
CMR.3.1_1,1998,6.79175572718267,4.94485000388055,CMR
CMR.3.1_1,1999,6.79874156505065,4.96807820182892,CMR
CMR.3.1_1,2000,6.80572740291862,4.99130639977729,CMR
CMR.3.1_1,2001,6.80729785941758,5.00923258670595,CMR
CMR.3.1_1,2002,6.80886831591653,5.02715877363462,CMR
CMR.3.1_1,2003,6.81043877241548,5.04508496056328,CMR
CMR.3.1_1,2004,6.81200922891443,5.06301114749194,CMR
CMR.3.1_1,2005,6.81357968541339,5.08093733442061,CMR
CMR.3.1_1,2006,6.81357968541339,5.08093733442061,CMR
CMR.3.1_1,2007,6.81357968541339,5.08093733442061,CMR
CMR.3.1_1,2008,6.81357968541339,5.08093733442061,CMR
CMR.3.1_1,2009,6.81357968541339,5.08093733442061,CMR
CMR.3.2_1,1992,7.49203679314495,5.32576646990873,CMR
CMR.3.2_1,1993,7.44521821757964,5.35347866202036,CMR
CMR.3.2_1,1994,7.39839964201434,5.38119085413199,CMR
CMR.3.2_1,1995,7.35158106644903,5.40890304624363,CMR
CMR.3.2_1,1996,7.37389317933092,5.43300846402882,CMR
CMR.3.2_1,1997,7.39620529221281,5.45711388181402,CMR
CMR.3.2_1,1998,7.4185174050947,5.48121929959921,CMR
CMR.3.2_1,1999,7.44082951797659,5.50532471738441,CMR
CMR.3.2_1,2000,7.46314163085849,5.52943013516961,CMR
CMR.3.2_1,2001,7.47659427988698,5.55241864733355,CMR
CMR.3.2_1,2002,7.49004692891548,5.5754071594975,CMR
CMR.3.2_1,2003,7.50349957794398,5.59839567166145,CMR
CMR.3.2_1,2004,7.51695222697247,5.6213841838254,CMR
CMR.3.2_1,2005,7.53040487600097,5.64437269598935,CMR
CMR.3.2_1,2006,7.53040487600097,5.64437269598935,CMR
CMR.3.2_1,2007,7.53040487600097,5.64437269598935,CMR
CMR.3.2_1,2008,7.53040487600097,5.64437269598935,CMR
CMR.3.2_1,2009,7.53040487600097,5.64437269598935,CMR
CMR.3.3_1,1992,6.99411832233399,5.45258458424795,CMR
CMR.3.3_1,1993,6.95704952838874,5.4801163387157,CMR
CMR.3.3_1,1994,6.91998073444348,5.50764809318346,CMR
CMR.3.3_1,1995,6.88291194049822,5.53517984765121,CMR
CMR.3.3_1,1996,6.89822028272291,5.55842794170275,CMR
CMR.3.3_1,1997,6.91352862494759,5.5816760357543,CMR
CMR.3.3_1,1998,6.92883696717227,5.60492412980584,CMR
CMR.3.3_1,1999,6.94414530939695,5.62817222385738,CMR
CMR.3.3_1,2000,6.95945365162163,5.65142031790892,CMR
CMR.3.3_1,2001,6.96303576655682,5.67052633398018,CMR
CMR.3.3_1,2002,6.96661788149201,5.68963235005143,CMR
CMR.3.3_1,2003,6.9701999964272,5.70873836612269,CMR
CMR.3.3_1,2004,6.97378211136238,5.72784438219395,CMR
CMR.3.3_1,2005,6.97736422629757,5.7469503982652,CMR
CMR.3.3_1,2006,6.97736422629757,5.7469503982652,CMR
CMR.3.3_1,2007,6.97736422629757,5.7469503982652,CMR
CMR.3.3_1,2008,6.97736422629757,5.7469503982652,CMR
CMR.3.3_1,2009,6.97736422629757,5.7469503982652,CMR
CMR.3.4_1,1992,7.42028228671008,5.70906321888505,CMR
CMR.3.4_1,1993,7.37511346824108,5.73672828020298,CMR
CMR.3.4_1,1994,7.32994464977209,5.76439334152091,CMR
CMR.3.4_1,1995,7.2847758313031,5.79205840283884,CMR
CMR.3.4_1,1996,7.30598675332875,5.81593904919501,CMR
CMR.3.4_1,1997,7.32719767535441,5.83981969555118,CMR
CMR.3.4_1,1998,7.34840859738006,5.86370034190735,CMR
CMR.3.4_1,1999,7.36961951940572,5.88758098826352,CMR
CMR.3.4_1,2000,7.39083044143137,5.91146163461969,CMR
CMR.3.4_1,2001,7.40307311131602,5.93343660171575,CMR
CMR.3.4_1,2002,7.41531578120066,5.9554115688118,CMR
CMR.3.4_1,2003,7.42755845108531,5.97738653590786,CMR
CMR.3.4_1,2004,7.43980112096995,5.99936150300391,CMR
CMR.3.4_1,2005,7.4520437908546,6.02133647009997,CMR
CMR.3.4_1,2006,7.4520437908546,6.02133647009997,CMR
CMR.3.4_1,2007,7.4520437908546,6.02133647009997,CMR
CMR.3.4_1,2008,7.4520437908546,6.02133647009997,CMR
CMR.3.4_1,2009,7.4520437908546,6.02133647009997,CMR
CMR.4.2_1,1992,6.27325039411215,5.12001562088454,CMR
CMR.4.2_1,1993,6.26017771408441,5.15136921339889,CMR
CMR.4.2_1,1994,6.24710503405666,5.18272280591324,CMR
CMR.4.2_1,1995,6.23403235402892,5.21407639842759,CMR
CMR.4.2_1,1996,6.22674945033857,5.24776734605807,CMR
CMR.4.2_1,1997,6.21946654664822,5.28145829368855,CMR
CMR.4.2_1,1998,6.21218364295786,5.31514924131903,CMR
CMR.4.2_1,1999,6.20490073926751,5.3488401889495,CMR
CMR.4.2_1,2000,6.19761783557716,5.38253113657998,CMR
CMR.4.2_1,2001,6.31471803252473,5.41867014489389,CMR
CMR.4.2_1,2002,6.4318182294723,5.4548091532078,CMR
CMR.4.2_1,2003,6.54891842641987,5.49094816152171,CMR
CMR.4.2_1,2004,6.66601862336744,5.52708716983562,CMR
CMR.4.2_1,2005,6.78311882031501,5.56322617814952,CMR
CMR.4.2_1,2006,6.78311882031501,5.56322617814952,CMR
CMR.4.2_1,2007,6.78311882031501,5.56322617814952,CMR
