iso3,year,aid,oil,polity
CHE,1995,,0,1
CHE,1996,,0,1
CHE,1997,,0,1
CHE,1998,,0,1
CHE,1999,,0,1
CHE,2000,,0,1
CHE,2001,,0,1
CHE,2002,,0,1
CHE,2003,,0,1
CHE,2004,,4.62758859473214,1
CHE,2005,,5.19140297173394,1
CHE,2006,,5.93216747438577,1
CHE,2007,,6.1900605574337,1
CHE,2008,,6.56961049110959,1
CHE,2009,,4.98653818194916,1
CHE,2010,,5.44513305824678,1
CHE,2011,,5.77979328948409,1
CHE,2012,,5.88151637787754,1
CHE,2013,,5.46027880580944,1
CHL,1992,9.04599786992694,8.32533805324207,0.9
CHL,1993,9.33141766221653,8.19060638430481,0.9
CHL,1994,9.13101069669281,8.02240024729877,0.9
CHL,1995,9.19683154666521,7.9854628228537,0.9
CHL,1996,9.42552051494727,8.066171624143,0.9
CHL,1997,8.93350772228768,7.69601585904403,0.9
CHL,1998,8.74683480439412,7.14916103398314,0.9
CHL,1999,8.33023691994216,7.63262454381743,0.9
CHL,2000,7.88160566483234,8.09432039076209,0.95
CHL,2001,7.83737344373131,7.75332482326973,0.95
CHL,2002,-6.76482344052916,7.70706166809378,0.95
CHL,2003,8.25308100411607,7.79056934408087,0.95
CHL,2004,7.25099719003573,7.98665540307995,0.95
CHL,2005,8.6345898241647,8.1582094385577,0.95
CHL,2006,8.47324144465278,7.95333732971945,1
CHL,2007,8.50765585303155,7.83589456922727,1
CHL,2008,8.55279969804795,8.34562649733594,1
CHL,2009,8.16859770448784,7.80161139027995,1
CHL,2010,9.12345869166622,7.7138417108655,1
CHL,2011,8.10544909822951,7.98680950013123,1
CHL,2012,8.75288864084976,8.55095782973413,1
CHL,2013,8.11766396000613,8.67011537834543,1
CHN,1992,7.46394511451523,9.29550155572869,0.15
CHN,1993,7.5277339508612,9.2736374799739,0.15
CHN,1994,7.57195667926739,9.11771757370846,0.15
CHN,1995,7.63113933728496,9.20506636842027,0.15
CHN,1996,7.24970218582626,9.48364215906323,0.15
CHN,1997,6.92748902160827,9.33732301652579,0.15
CHN,1998,7.25625180224225,8.57554604784067,0.15
CHN,1999,7.30070574131022,9.16759008610611,0.15
CHN,2000,6.91556353357568,9.89159105238775,0.15
CHN,2001,6.76069280307918,9.55184217226425,0.15
CHN,2002,6.87845676151399,9.58030066638518,0.15
CHN,2003,6.80279000756867,9.72933293815091,0.15
CHN,2004,7.12842822303928,10.1279356879441,0.15
CHN,2005,7.16857703712621,10.5879322409173,0.15
CHN,2006,6.80048859506402,10.7661271535418,0.15
CHN,2007,6.97194793410842,10.7816103179939,0.15
CHN,2008,6.95680920032048,11.1580716383061,0.15
CHN,2009,6.79700294182481,10.4644792235335,0.15
CHN,2010,6.32854118794727,10.9437101029041,0.15
CHN,2011,6.05964428272265,11.3866366667371,0.15
CHN,2012,4.4343465887821,11.3170208678651,0.15
CHN,2013,-5.01418541424686,11.2504323142898,0.15
CIV,1992,10.5959731667917,7.50038105984267,0.15
CIV,1993,10.8511763000191,7.52865180319933,0.2
CIV,1994,10.9583346880451,7.33499402387367,0.2
CIV,1995,10.7984651871606,7.44432432866246,0.2
CIV,1996,10.2789031931532,8.40113293503332,0.2
CIV,1997,9.58483100764559,8.18823293376592,0.2
CIV,1998,10.2884571948682,7.08778934888434,0.2
CIV,1999,9.96402633277859,7.48846971615585,0.45
CIV,2000,9.5559785893917,7.9676140738169,0.7
CIV,2001,9.07367763469909,7.44229815077555,0.7
CIV,2002,10.7044740448482,8.37906393912367,0.5
CIV,2003,9.59629135393716,8.71359267421525,0.5
CIV,2004,9.21481920174015,9.2514613378344,0.5
CIV,2005,8.77159213805102,10.1456238431758,0.5
CIV,2006,9.18291997109274,10.727753381501,0.5
CIV,2007,8.58367391203521,10.5983278764544,0.5
CIV,2008,9.13860513652449,10.8448958987535,0.5
CIV,2009,11.2675149069682,10.0827998542673,0.5
CIV,2010,9.87551003375753,10.3320274924661,0.5
CIV,2011,10.3545883671488,10.5477481085492,0.7
CIV,2012,11.4026650039507,10.3478236047023,0.7
CIV,2013,10.3160573235287,10.0687575019595,0.7
CMR,1992,10.784074243128,10.7722529957489,0.25
CMR,1993,10.663628048969,10.6078637973821,0.25
CMR,1994,10.350415427321,10.2326406177158,0.25
CMR,1995,10.1841842089572,10.3520849796038,0.25
CMR,1996,9.94695141772649,10.4592509988084,0.25
CMR,1997,10.085895732224,10.4922945944482,0.25
CMR,1998,9.97317302190644,9.7043453654021,0.25
CMR,1999,9.77174289128749,9.99026566337124,0.25
CMR,2000,9.57018964992862,10.5981278970418,0.25
CMR,2001,10.0415071977998,10.1557120100169,0.25
CMR,2002,10.2308818595731,10.0902558776485,0.25
CMR,2003,10.7479795948588,10.0387270079961,0.25
CMR,2004,10.4482691923343,10.3505996274502,0.25
CMR,2005,9.8760124454454,11.0084428968332,0.25
CMR,2006,11.3596830554417,11.2074019344108,0.25
CMR,2007,11.4514259142099,11.2906086758614,0.25
CMR,2008,9.68539098291643,11.5736217377326,0.25
CMR,2009,9.54805803382609,10.7486477151025,0.25
CMR,2010,9.51649316243198,10.9669781425899,0.25
CMR,2011,9.68875225326457,11.2848409697497,0.25
CMR,2012,9.42348363378485,11.2417501179908,0.25
CMR,2013,9.73529350366871,11.099326494796,0.25
COD,1992,8.33177997721253,7.81503613385376,0.5
COD,1993,7.80105483581223,7.70029979897472,0.5
COD,1994,7.7354572892685,7.54323884021665,0.5
COD,1995,7.88329209551178,7.73750279211853,0.5
COD,1996,7.76329171948817,7.9366524818055,0.5
COD,1997,7.72876083963195,7.78725579209753,0.5
COD,1998,7.43141175536112,6.95544978954454,0.5
COD,1999,7.48567513999544,7.42459508821829,0.5
COD,2000,7.61861940908278,8.08981871987927,0.5
COD,2001,7.92024413269936,7.80433066705152,0.5
COD,2002,8.78488229157186,7.76599226751768,0.5
COD,2003,11.413319812564,7.85337839269013,0.55
COD,2004,9.92540625632204,8.25913501711483,0.65
COD,2005,9.73235614033447,8.6511331577316,0.7
COD,2006,10.1171184646279,8.79482461595098,0.75
COD,2007,9.44493020142805,8.92133312693317,0.75
COD,2008,9.63712671231997,9.21018439110408,0.75
COD,2009,9.7151117633293,8.25968473310129,0.75
COD,2010,10.4564228580393,8.7586595152587,0.75
COD,2011,10.9995494460998,9.11613294159681,0.75
COD,2012,10.0251426098865,9.04011691172248,0.75
COD,2013,9.66130024982299,8.88101659173798,0.75
COG,1992,10.606939994057,12.5133704325984,0.75
COG,1993,10.711862843073,12.5503867452186,0.75
COG,1994,11.4579000256808,12.2784447521289,0.75
COG,1995,10.5509081720859,12.3949750504357,0.75
COG,1996,11.8465456953398,12.6372304012076,0.75
COG,1997,11.4082776712475,12.6520930689759,0.2
COG,1998,9.91480065781411,11.9482550188668,0.2
COG,1999,10.5974428218392,12.4973938577162,0.2
COG,2000,8.89555715469285,13.2588717262924,0.2
COG,2001,9.11108755613327,12.8211974065708,0.25
COG,2002,9.422650941081,12.8157201483913,0.3
COG,2003,9.19353938999865,12.7180749745261,0.3
COG,2004,9.50395435870267,13.0817291562966,0.3
COG,2005,12.8037986305749,13.6030544930737,0.3
COG,2006,10.6954203905532,13.8684192700391,0.3
COG,2007,9.41315226927755,13.7848711534787,0.3
COG,2008,11.4405822483024,14.140323388868,0.3
COG,2009,10.875530523745,13.4969707541714,0.3
COG,2010,12.517923998133,14.0031115244053,0.3
COG,2011,10.5514034107788,14.3179712183336,0.3
COG,2012,9.2419064192818,14.1672598655446,0.3
COG,2013,9.68254547788149,13.9086448330526,0.3
COL,1992,8.78731990467684,10.799794295935,0.95
COL,1993,7.81319523642257,10.7661166374297,0.95
COL,1994,7.54153145484916,10.7206358577569,0.95
COL,1995,8.4109312426787,11.0916650764992,0.85
COL,1996,8.38661593172448,11.3814974690169,0.85
COL,1997,8.43755162780517,11.2703987437927,0.85
COL,1998,8.35685776928079,10.7541538506495,0.85
COL,1999,8.93652434889279,11.3762539012946,0.85
COL,2000,8.42697786757085,11.7848557761001,0.85
COL,2001,9.14640707606565,11.3364715959489,0.85
COL,2002,9.26661571623126,11.3426342871821,0.85
COL,2003,9.83888928794201,11.35697094905,0.85
COL,2004,9.35984043011649,11.5937183398006,0.85
COL,2005,9.51659916445784,11.9898953505517,0.85
COL,2006,9.97560596755394,12.1809469310299,0.85
COL,2007,9.58539164563217,12.21655268518,0.85
COL,2008,9.93129462063554,12.6335671024053,0.85
COL,2009,10.0239320100992,12.0537002143553,0.85
COL,2010,9.435729484378,12.546178481648,0.85
COL,2011,9.92702968466191,13.1481974358486,0.85
COL,2012,9.63684234499857,13.128674647397,0.85
COL,2013,9.72740381710314,13.094633636251,0.85
COM,1992,10.8143807558345,0,0.7
COM,1993,11.0174473137987,0,0.7
COM,1994,10.5181813540562,0,0.7
COM,1995,10.7004653729819,0,0.5
COM,1996,10.6960252932164,0,0.7
COM,1997,10.3140075586235,0,0.7
COM,1998,10.4919743138972,0,0.7
COM,1999,10.1299249347414,0,0.4
COM,2000,9.90896944767177,0,0.45
COM,2001,9.77143759140607,0,0.5
COM,2002,9.8892613616761,0,0.7
COM,2003,9.88440607817022,0,0.7
COM,2004,10.0803182880912,0,0.8
COM,2005,10.1429425713698,0,0.8
COM,2006,10.4034485404686,0,0.95
COM,2007,10.3658105788785,0,0.95
COM,2008,10.4058745854166,0,0.95
COM,2009,10.6871530338189,0,0.95
COM,2010,10.4384286692637,0,0.95
COM,2011,10.6533170192691,0,0.95
COM,2012,10.7442022602631,0,0.95
COM,2013,10.9241911001771,0,0.95
CPV,1992,12.2240511247555,0,0.9
CPV,1993,12.2188942296048,0,0.9
CPV,1994,12.2058874902229,0,0.9
CPV,1995,12.1224216958887,0,0.9
CPV,1996,12.1123386915025,0,0.9
CPV,1997,11.9681301455434,0,0.9
CPV,1998,12.1762267631924,0,0.9
CPV,1999,12.2007580627995,0,0.9
CPV,2000,11.9435560402075,0,0.9
CPV,2001,11.5756810654255,0,1
CPV,2002,11.4370152542447,0,1
CPV,2003,12.1579729843606,0,1
CPV,2004,12.1515922435014,0,1
CPV,2005,12.2761929928004,0,1
CPV,2006,12.2118117849841,0,1
CPV,2007,12.3461569596764,0,1
CPV,2008,12.6902301383571,0,1
CPV,2009,12.6758007833328,0,1
CPV,2010,13.0931784874747,0,1
CPV,2011,12.9718964658632,0,1
CPV,2012,12.9634212488689,0,1
CPV,2013,12.9589018039543,0,1
CRI,1992,10.617448491997,0,1
CRI,1993,10.2226853818281,0,1
CRI,1994,9.93670159508619,0,1
CRI,1995,8.45881493546285,0,1
CRI,1996,-8.12492400706268,0,1
CRI,1997,-6.07127466022828,0,1
CRI,1998,8.6689495072345,0,1
CRI,1999,-6.93376277108713,0,1
CRI,2000,8.40185704052044,0,1
CRI,2001,7.37458811558083,0,1
CRI,2002,7.10493865915005,7.05259831383819,1
CRI,2003,8.93842398399228,7.35515834998479,1
CRI,2004,7.95707538855129,7.9086345751719,1
CRI,2005,8.69860776366354,8.73854528719216,1
CRI,2006,8.48175092492133,8.94344100725948,1
CRI,2007,9.34734959297446,9.29700691094552,1
CRI,2008,9.54526149103574,9.42030891543129,1
CRI,2009,9.99828341249224,8.01446645773721,1
CRI,2010,9.87888196345487,0,1
CRI,2011,8.66327581861546,0,1
CRI,2012,8.35381344316211,8.79209895521893,1
CRI,2013,8.32227926319535,8.73886067941354,1
CSK,1992,,,0.85
CUB,1992,6.99514541416496,8.65947137734462,0.15
CUB,1993,7.19170378659928,8.77440451621268,0.15
CUB,1994,7.45151679564206,9.18942009460955,0.15
CUB,1995,8.03537990653936,9.24048784225256,0.15
CUB,1996,7.80770958838733,9.64307523279775,0.15
CUB,1997,7.97550239066649,9.57849205124768,0.15
CUB,1998,8.54696784539473,8.85463072719879,0.15
CUB,1999,8.07203260473761,9.54221256368598,0.15
CUB,2000,7.92786518687178,10.2558377239487,0.15
CUB,2001,8.01644891158965,10.0066373839615,0.15
CUB,2002,8.39868046524236,10.1265405766045,0.15
CUB,2003,8.57447658153927,10.3680467726105,0.15
CUB,2004,8.73360898944342,10.6043282319808,0.15
CUB,2005,8.70682699655163,10.8593294042991,0.15
CUB,2006,8.52792628555901,11.0733477796477,0.15
CUB,2007,8.52908133242196,11.2318891343828,0.15
CUB,2008,9.01090445509706,11.5230018745157,0.15
CUB,2009,8.95049175612601,10.8247739664913,0.15
CUB,2010,8.960987864726,11.1664108917743,0.15
CUB,2011,8.58183550199058,11.6292480980218,0.15
CUB,2012,8.44882864074577,11.5881850713529,0.15
CUB,2013,8.58875032671781,11.4980485325873,0.15
CYP,1992,9.477097426508,0,1
CYP,1993,9.93448661946278,0,1
CYP,1994,10.3590136430071,0,1
CYP,1995,9.12998672040862,0,1
CYP,1996,9.70462953440876,0,1
CYP,1997,,0,1
CYP,1998,,0,1
CYP,1999,,0,1
CYP,2000,,0,1
CYP,2001,,0,1
CYP,2002,,0,1
CYP,2003,,0,1
CYP,2004,,0,1
CYP,2005,,5.70695519838523,1
CYP,2006,,5.83370071293046,1
CYP,2007,,5.91256779426314,1
CYP,2008,,8.58042519274432,1
CYP,2009,,7.9371902327568,1
CYP,2010,,7.44452665647762,1
CYP,2011,,8.08694388045487,1
CYP,2012,,8.03018596231926,1
CYP,2013,,6.7787458435715,1
CZE,1993,,6.34698722616638,1
CZE,1994,,6.37242803134804,1
CZE,1995,,6.69209390840273,1
CZE,1996,,7.36176305021403,1
CZE,1997,,6.87276904508952,1
CZE,1998,,5.80620975310864,1
CZE,1999,,6.92599064760412,1
CZE,2000,,7.6627144022575,1
CZE,2001,,7.39764176340616,1
CZE,2002,,7.81148790418258,1
CZE,2003,,8.15081454691867,1
CZE,2004,,8.41565538704567,1
CZE,2005,,8.82922266436725,1
CZE,2006,,8.80314062263024,0.95
CZE,2007,,8.82200698633911,0.95
CZE,2008,,9.18884976380097,0.95
CZE,2009,,8.48416255217549,0.95
CZE,2010,,8.38715945258669,0.95
CZE,2011,,8.81755578774233,0.95
CZE,2012,,8.7180651092068,0.95
CZE,2013,,8.62551474013225,0.95
DEU,1992,,7.77619172225512,1
DEU,1993,,7.66418622432843,1
DEU,1994,,7.50624016736889,1
DEU,1995,,7.60766231276804,1
DEU,1996,,7.92580930405258,1
DEU,1997,,7.65220139898893,1
DEU,1998,,6.52981275139411,1
DEU,1999,,7.56226414406937,1
DEU,2000,,8.48126558520784,1
DEU,2001,,8.20557234031225,1
DEU,2002,,8.31707849974883,1
DEU,2003,,8.53099351099688,1
DEU,2004,,8.76565902098762,1
DEU,2005,,9.1661769020016,1
DEU,2006,,9.28631448552749,1
DEU,2007,,9.38134094247091,1
DEU,2008,,9.66746882477032,1
DEU,2009,,8.96670038836389,1
DEU,2010,,8.995949764125,1
DEU,2011,,9.57073634759396,1
DEU,2012,,9.51491058502475,1
DEU,2013,,9.45312273738165,1
DJI,1992,11.8976134561184,0,0.15
DJI,1993,11.9384180033742,0,0.15
DJI,1994,11.9186471895302,0,0.15
DJI,1995,11.742196507753,0,0.15
DJI,1996,11.6012335702411,0,0.2
DJI,1997,11.4358903765591,0,0.2
DJI,1998,11.3978104368533,0,0.2
DJI,1999,11.2450107721241,0,0.55
DJI,2000,10.940509390441,0,0.55
DJI,2001,10.5028573998775,0,0.55
DJI,2002,10.7446798023421,0,0.55
DJI,2003,10.726161648501,0,0.55
DJI,2004,10.7753403880878,0,0.55
DJI,2005,11.0670879476598,0,0.6
DJI,2006,11.5633350995435,0,0.6
DJI,2007,11.3729657473032,0,0.6
DJI,2008,11.2128578950789,0,0.6
DJI,2009,11.5820955043072,0,0.6
DJI,2010,11.5612504672819,0,0.6
DJI,2011,11.439731726128,0,0.6
DJI,2012,11.3925545147886,0,0.6
DJI,2013,11.2570779440891,0,0.65
DMA,1992,11.6893478581715,0,
DMA,1993,11.3916116708185,0,
DMA,1994,11.803460826901,0,
DMA,1995,11.8290819552122,0,
DMA,1996,12.8027231030813,0,
DMA,1997,12.2197074099677,0,
DMA,1998,11.3305580401028,0,
DMA,1999,11.5133709690291,0,
DMA,2000,11.3668642632797,0,
DMA,2001,11.2012280722258,0,
DMA,2002,12.2473820102829,0,
DMA,2003,10.8295127558445,0,
DMA,2004,11.9604854734585,0,
DMA,2005,11.1178382891198,0,
DMA,2006,10.2048330870392,0,
DMA,2007,10.8919753334981,0,
DMA,2008,8.96746359701941,0,
DMA,2009,11.2243269380059,0,
DMA,2010,11.3326614525942,0,
DMA,2011,11.6823368245411,0,
DMA,2012,12.347275891062,0,
DMA,2013,11.7515203917072,0,
DNK,1992,,11.3863785579084,1
DNK,1993,,11.4065272604517,1
DNK,1994,,11.3871174728306,1
DNK,1995,,11.498120406617,1
DNK,1996,,11.9469797684531,1
DNK,1997,,11.7926716817556,1
DNK,1998,,10.6538712400122,1
DNK,1999,,12.0683947222224,1
DNK,2000,,12.9479080870912,1
DNK,2001,,12.5885371346619,1
DNK,2002,,12.6920095625567,1
DNK,2003,,12.8428488757732,1
DNK,2004,,13.1987342486765,1
DNK,2005,,13.5552086604439,1
DNK,2006,,13.5967603868916,1
DNK,2007,,13.600183347881,1
DNK,2008,,13.9115282495658,1
DNK,2009,,13.1888620603496,1
DNK,2010,,13.2557370589608,1
DNK,2011,,13.6480405685707,1
DNK,2012,,13.5102226103941,1
DNK,2013,,13.2945000818536,1
DOM,1992,8.85587140196669,0,0.75
DOM,1993,-7.99639329474961,0,0.75
DOM,1994,8.44013632762981,0,0.75
DOM,1995,9.24039511046078,0,0.75
DOM,1996,8.87804600722752,0,0.9
DOM,1997,8.25798603902918,0,0.9
DOM,1998,8.89451911996143,0,0.9
DOM,1999,9.79882863233908,0,0.9
DOM,2000,8.55710357968375,0,0.9
DOM,2001,9.36667161572146,0,0.9
DOM,2002,9.65628530394215,0,0.9
DOM,2003,8.81613899124977,0,0.9
DOM,2004,9.1368671135708,0,0.9
DOM,2005,8.70849005299841,0,0.9
DOM,2006,7.3556677658171,0,0.9
DOM,2007,7.93939763644465,0,0.9
DOM,2008,9.18364549565385,0,0.9
DOM,2009,8.59042773227314,0,0.9
DOM,2010,9.14205483340183,0,0.9
DOM,2011,9.84653254220224,0,0.9
DOM,2012,9.84122302315498,0,0.9
DOM,2013,8.99415630189491,0,0.9
DZA,1992,9.1166347412966,12.3680485888871,0.15
DZA,1993,8.55660161485589,12.2762261665538,0.15
DZA,1994,9.09300487104474,12.1732346006937,0.15
DZA,1995,9.1771167003155,12.2451841615102,0.35
DZA,1996,9.12544145494788,12.4828114842225,0.35
DZA,1997,8.78124184531601,12.392124531229,0.35
DZA,1998,8.50527307048516,11.8816267581269,0.35
DZA,1999,7.94545514334465,12.2394531064515,0.35
DZA,2000,7.66289861194409,12.7888513540665,0.35
DZA,2001,7.61624618085147,12.6668401882352,0.35
DZA,2002,8.26341598441347,12.745497287178,0.35
DZA,2003,8.5743493153717,13.0157049048926,0.35
DZA,2004,8.88187448300129,13.3428096587249,0.6
DZA,2005,8.9944535774798,13.7129256831988,0.6
DZA,2006,8.72342876759505,13.8935405092656,0.6
DZA,2007,9.05212774582845,13.9672295113043,0.6
DZA,2008,8.85888768093748,14.2263584949207,0.6
DZA,2009,8.63978216860019,13.6447785787978,0.6
DZA,2010,8.28449304836568,13.8929521204185,0.6
DZA,2011,8.0701106231508,14.2079702756173,0.6
DZA,2012,7.87451921873698,14.1257552626208,0.6
DZA,2013,7.84244169428196,14.0371242976721,0.6
ECU,1992,9.83783115305434,11.6136390520442,0.95
ECU,1993,9.62329047735302,11.6153372475807,0.95
ECU,1994,9.63138503839584,11.6643714964825,0.95
ECU,1995,9.53860978135856,11.8207367454631,0.95
ECU,1996,9.80616022675639,12.0217775179354,0.95
ECU,1997,9.37947396532634,11.8808803456266,0.95
ECU,1998,9.44711950131044,11.2032275332442,0.95
ECU,1999,9.26316325045013,11.7270030632625,0.95
ECU,2000,9.29456654755857,12.3272026768582,0.8
ECU,2001,9.34584605200579,12.0005412670055,0.8
ECU,2002,9.6563571526228,12.0212561853148,0.8
ECU,2003,9.47059354091664,12.1772404103267,0.8
ECU,2004,9.36080235012024,12.6661299840409,0.8
ECU,2005,9.53866776239512,13.0837392923387,0.8
ECU,2006,9.40378409986537,13.2766900764265,0.85
ECU,2007,9.46060797499745,13.2612631319573,0.75
ECU,2008,9.50794826027531,13.5702685994643,0.75
ECU,2009,9.20584684244967,12.7874301223513,0.75
ECU,2010,9.03346366318087,13.1343139611901,0.75
ECU,2011,9.01562436018262,13.6233843899952,0.75
ECU,2012,8.90236774901436,13.5756487565425,0.75
ECU,2013,8.98107949998652,13.5295776231553,0.75
EGY,1992,10.7922958729557,11.234802600029,0.2
EGY,1993,10.2704245938062,11.1994378715591,0.2
EGY,1994,10.48611596171,11.0628375944345,0.2
EGY,1995,10.1567638936715,11.139082886062,0.2
EGY,1996,10.2700864969617,11.3478990962929,0.2
EGY,1997,9.99410399980821,11.1549688959152,0.2
EGY,1998,9.95543228124761,10.6354974909444,0.2
EGY,1999,9.80703901164764,11.0951339715882,0.2
EGY,2000,9.6547049879306,11.3898257551556,0.2
EGY,2001,9.58977182502073,11.1119729771439,0.2
EGY,2002,9.60036597312924,11.0967849267447,0.2
EGY,2003,9.20833765436647,11.2569022242713,0.2
EGY,2004,9.60388042062626,11.4522794727115,0.2
EGY,2005,9.0154511541666,11.7830876380623,0.35
EGY,2006,8.7911908553013,11.934049033061,0.35
EGY,2007,9.14972366278597,12.0250082541696,0.35
EGY,2008,9.32984761907505,12.3722923424819,0.35
EGY,2009,8.79981100509579,11.81340537925,0.35
EGY,2010,8.31203489446652,12.1123867853289,0.35
EGY,2011,7.84352051046571,12.438683127061,0.4
EGY,2012,8.09036550039665,12.4339056121603,0.35
EGY,2013,8.07538020223949,12.3752169860056,0.3
ERI,1993,10.1655554379631,0,0.2
ERI,1994,10.8207826720676,0,0.2
ERI,1995,10.7523666546849,0,0.2
ERI,1996,11.0017418387597,0,0.2
ERI,1997,10.5344117186832,0,0.2
ERI,1998,10.7100597380073,0,0.2
ERI,1999,10.5020387169338,0,0.2
ERI,2000,10.8163072240919,0,0.2
ERI,2001,11.0893506042177,0,0.15
ERI,2002,10.8297865717573,0,0.15
ERI,2003,11.2171902592821,0,0.15
ERI,2004,11.1317202729841,0,0.15
ERI,2005,11.3496962414537,0,0.15
ERI,2006,10.0600289371517,0,0.15
ERI,2007,9.74669830163278,0,0.15
ERI,2008,9.83356939716145,0,0.15
ERI,2009,9.61844781818965,0,0.15
ERI,2010,9.41727606893223,0,0.15
ERI,2011,9.32158149591995,0,0.15
ERI,2012,8.52885347294234,,0.15
ERI,2013,8.43176015678603,,0.15
ESP,1992,,7.39394280218925,1
ESP,1993,,7.14614206038415,1
ESP,1994,,6.94727599656401,1
ESP,1995,,6.83849104348501,1
ESP,1996,,6.93203586458266,1
ESP,1997,,6.3760239062073,1
ESP,1998,,5.54675440689851,1
ESP,1999,,6.06609759432255,1
ESP,2000,,6.5706670876194,1
ESP,2001,,6.84992911455004,1
ESP,2002,,6.63103926686399,1
ESP,2003,,6.76205630722532,1
ESP,2004,,6.81850109737232,1
ESP,2005,,6.76518585534356,1
ESP,2006,,6.72098182893712,1
ESP,2007,,6.83570808434727,1
ESP,2008,,7.09209262404276,1
ESP,2009,,6.28541547403347,1
ESP,2010,,6.52341237761743,1
ESP,2011,,6.82232974183896,1
ESP,2012,,7.13938642473722,1
ESP,2013,,8.01479897689509,1
EST,1992,,,0.8
EST,1993,,,0.8
EST,1994,,,0.8
EST,1995,,10.3675622943517,0.8
EST,1996,,10.6716696636735,0.8
EST,1997,,10.3811003372071,0.8
EST,1998,,9.16405306982344,0.8
EST,1999,,10.1982774257921,0.85
EST,2000,,11.0396489731512,0.95
EST,2001,,10.6536181245929,0.95
EST,2002,,10.6239511965491,0.95
EST,2003,,10.7203195679233,0.95
EST,2004,,11.0677722521824,0.95
EST,2005,,11.5625966816323,0.95
EST,2006,,11.8037416211074,0.95
EST,2007,,12.1429631364371,0.95
EST,2008,,12.5714290439385,0.95
EST,2009,,11.8548490353593,0.95
EST,2010,,11.5683682497162,0.95
EST,2011,,11.9655132819853,0.95
EST,2012,,12.0895001934314,0.95
EST,2013,,12.0749253475483,0.95
ETH,1992,9.08515273209305,0,0.5
ETH,1993,8.95823060350517,0,0.55
ETH,1994,9.23017513681418,0,0.55
ETH,1995,9.12078885721815,0,0.55
ETH,1996,8.92898835470978,0,0.55
ETH,1997,8.71514585627467,0,0.55
ETH,1998,8.66096284523112,0,0.55
ETH,1999,8.51450526452762,0,0.55
ETH,2000,8.637419924091,0,0.55
ETH,2001,8.57395220850365,0,0.55
ETH,2002,8.83126664402417,0,0.55
ETH,2003,9.5479695284592,0,0.55
ETH,2004,9.51945335498088,0,0.55
ETH,2005,9.62606841029533,0,0.35
ETH,2006,9.45148819124672,0,0.35
ETH,2007,9.61510317343242,0,0.35
ETH,2008,9.97905799414707,3.37995318053935,0.35
ETH,2009,9.93602087478384,2.6497668795012,0.35
ETH,2010,9.92865471993593,3.01357250975973,0.35
ETH,2011,9.93872814955634,3.36871397322126,0.35
ETH,2012,9.84033370878354,3.30651051969745,0.35
ETH,2013,9.87511897102979,3.67016424546803,0.35
FIN,1992,,0,1
FIN,1993,,0,1
FIN,1994,,0,1
FIN,1995,,0,1
FIN,1996,,0,1
FIN,1997,,0,1
FIN,1998,,0,1
FIN,1999,,0,1
FIN,2000,,0,1
FIN,2001,,0,1
FIN,2002,,0,1
FIN,2003,,0,1
FIN,2004,,4.28440091713637,1
FIN,2005,,6.14298116408303,1
FIN,2006,,6.87960570236122,1
FIN,2007,,0,1
FIN,2008,,0,1
FIN,2009,,0,1
FIN,2010,,9.70047022277857,1
FIN,2011,,9.82620010504463,1
FIN,2012,,10.0269152036187,1
FIN,2013,,10.1644587865779,1
FJI,1992,11.1439248628879,0,0.75
FJI,1993,11.0644053933515,0,0.75
FJI,1994,10.699944610818,0,0.75
FJI,1995,10.8105590009491,0,0.75
FJI,1996,10.8501984180746,0,0.75
FJI,1997,10.802486318301,0,0.75
FJI,1998,10.6911560376136,0,0.8
FJI,1999,10.7394430331045,0,0.9
FJI,2000,10.4448978002566,0,0.8
FJI,2001,10.2554831534313,0,0.75
FJI,2002,10.5118160374695,0,0.75
FJI,2003,10.8178501873616,0,0.75
FJI,2004,10.6475331105023,0,0.8
FJI,2005,10.7003118496381,0,0.8
FJI,2006,10.7170216800013,0,0.35
FJI,2007,10.5144836005901,0,0.3
FJI,2008,10.5448094286842,0,0.3
FJI,2009,10.9113290070705,0,0.3
FJI,2010,11.1371066923541,0,0.3
FJI,2011,11.1606483840851,0,0.3
FJI,2012,11.4622498656637,0,0.3
FJI,2013,11.2004131124461,0,0.3
FRA,1992,,7.95454551228059,1
FRA,1993,,7.87323948519854,1
FRA,1994,,7.78357101206711,1
FRA,1995,,7.7656749055037,1
FRA,1996,,7.94688131487799,1
FRA,1997,,7.53629256435581,1
FRA,1998,,6.30983714081221,1
FRA,1999,,7.29848570872544,1
FRA,2000,,7.96005086633695,1
FRA,2001,,7.64553396280111,1
FRA,2002,,7.60445380116521,1
FRA,2003,,7.68539241346775,1
FRA,2004,,7.91116972560078,1
FRA,2005,,8.26013113601858,1
FRA,2006,,8.37209163433326,1
FRA,2007,,8.38815801886096,1
FRA,2008,,8.77622954757629,1
FRA,2009,,8.07218980951998,1
FRA,2010,,8.19698146211096,1
FRA,2011,,8.46671674248112,1
FRA,2012,,8.55412714090278,1
FRA,2013,,8.4479180204963,1
FSM,1992,11.6907352725309,,
FSM,1993,13.2565407736179,,
FSM,1994,13.7421544510817,,
FSM,1995,13.3872452166702,,
FSM,1996,13.8262029927758,,
FSM,1997,13.5342524668636,,
FSM,1998,13.4042209213485,,
FSM,1999,13.7274903857789,,
FSM,2000,13.667612800256,,
